Iteration,LowerBound,UpperBound,OracleValue,Gap
1,-1.0e6,25.0,25.0,1.000025e6
2,-1.0e6,18.428932188134524,18.428932188134524,1.0000184289321881e6
3,-1.0e6,14.418671700097587,14.418671700097587,1.0000144186717e6
4,-1.0e6,11.67912407707905,11.67912407707905,1.0000116791240771e6
5,-1.0e6,9.683331841375422,9.683331841375422,1.0000096833318414e6
6,-1.0e6,8.16660591889027,8.16660591889027,1.0000081666059189e6
7,-1.0e6,6.978597477463826,6.978597477463826,1.0000069785974774e6
8,-1.0e6,6.026567744953943,6.026567744953943,1.0000060265677449e6
9,-1.0e6,5.249810124493215,5.249810124493215,1.0000052498101245e6
10,-1.0e6,4.60675507391876,4.60675507391876,1.0000046067550739e6
11,-1.0e6,4.06791134396012,4.06791134396012,1.000004067911344e6
12,-1.0e6,3.611749106545006,3.611749106545006,1.0000036117491066e6
13,-1.0e6,3.2221745930956285,3.2221745930956285,1.0000032221745931e6
14,-1.0e6,2.886915852854999,2.886915852854999,1.0000028869158529e6
15,-1.0e6,2.5964549079290222,2.5964549079290222,1.0000025964549079e6
16,-1.0e6,2.343300554405942,2.343300554405942,1.0000023433005544e6
17,-1.0e6,2.121480656924919,2.121480656924919,1.0000021214806569e6
18,-1.0e6,1.9261799438957243,1.9261799438957243,1.0000019261799438e6
19,-1.0e6,1.7534766654088456,1.7534766654088456,1.0000017534766654e6
20,-1.0e6,1.60014789790711,1.60014789790711,1.000001600147898e6
21,-1.0e6,1.46352343932629,1.46352343932629,1.0000014635234394e6
22,-1.0e6,1.3413746927671188,1.3413746927671188,1.0000013413746927e6
23,-1.0e6,1.231829135082427,1.231829135082427,1.0000012318291351e6
24,-1.0e6,1.1333037559327024,1.1333037559327024,1.0000011333037559e6
25,-1.0e6,1.0444527414675786,1.0444527414675786,1.0000010444527415e6
26,-1.0e6,0.964125977842626,0.964125977842626,1.0000009641259778e6
27,-1.0e6,0.8913358602459283,0.8913358602459283,1.0000008913358602e6
28,-1.0e6,0.825230539450721,0.825230539450721,1.0000008252305394e6
29,-1.0e6,0.7650722028317202,0.7650722028317202,1.0000007650722028e6
30,-1.0e6,0.7102193252873492,0.7102193252873492,1.0000007102193253e6
31,-1.0e6,0.6601120747505832,0.6601120747505832,1.0000006601120747e6
32,-1.0e6,0.6142602424040955,0.6142602424040955,1.0000006142602424e6
33,-1.0e6,0.5722332070158825,0.5722332070158825,1.000000572233207e6
34,-1.0e6,0.5336515484036347,0.5336515484036347,1.0000005336515484e6
35,-1.0e6,0.49818000575346116,0.49818000575346116,1.0000004981800057e6
36,-1.0e6,0.4655215387096231,0.4655215387096231,1.0000004655215387e6
37,-1.0e6,0.4354122974248803,0.4354122974248803,1.0000004354122974e6
38,-1.0e6,0.4076173454925821,0.4076173454925821,1.0000004076173455e6
39,-1.0e6,0.3819270093678192,0.3819270093678192,1.0000003819270093e6
40,-1.0e6,0.35815375138641153,0.35815375138641153,1.0000003581537514e6
41,-1.0e6,0.3361294822050339,0.3361294822050339,1.0000003361294823e6
42,-1.0e6,0.31570324347131573,0.31570324347131573,1.0000003157032435e6
43,-1.0e6,0.29673920359560635,0.29673920359560635,1.0000002967392036e6
44,-1.0e6,0.27911491925495674,0.27911491925495674,1.0000002791149192e6
45,-1.0e6,0.2627198231923803,0.2627198231923803,1.0000002627198232e6
46,-1.0e6,0.2474539053516862,0.2474539053516862,1.0000002474539054e6
47,-1.0e6,0.23322655969997286,0.23322655969997286,1.0000002332265597e6
48,-1.0e6,0.21995557346389455,0.21995557346389455,1.0000002199555734e6
49,-1.0e6,0.20756623912184652,0.20756623912184652,1.0000002075662392e6
50,-1.0e6,0.1959905724948684,0.1959905724948684,1.0000001959905725e6
51,-1.0e6,0.1851666227780703,0.1851666227780703,1.0000001851666227e6
52,-1.0e6,0.17503786244280983,0.17503786244280983,1.0000001750378625e6
53,-1.0e6,0.1655526466909296,0.1655526466909296,1.0000001655526467e6
54,-1.0e6,0.1566637336152923,0.1566637336152923,1.0000001566637337e6
55,-1.0e6,0.1483278574635907,0.1483278574635907,1.0000001483278575e6
56,-1.0e6,0.14050534845402202,0.14050534845402202,1.0000001405053484e6
57,-1.0e6,0.133159793483829,0.133159793483829,1.0000001331597934e6
58,-1.0e6,0.12625773283108316,0.12625773283108316,1.0000001262577329e6
59,-1.0e6,0.11976838859794482,0.11976838859794482,1.0000001197683886e6
60,-1.0e6,0.1136634211977843,0.1136634211977843,1.0000001136634212e6
61,-1.0e6,0.1079167106636685,0.1079167106636685,1.0000001079167107e6
62,-1.0e6,0.10250415996407611,0.10250415996407611,1.0000001025041599e6
63,-1.0e6,0.0974035178634591,0.0974035178634591,1.0000000974035178e6
64,-1.0e6,0.0925942191689508,0.0925942191689508,1.0000000925942191e6
65,-1.0e6,0.08805724046725458,0.08805724046725458,1.0000000880572405e6
66,-1.0e6,0.08377496968352419,0.08377496968352419,1.0000000837749697e6
67,-1.0e6,0.07973108799191699,0.07973108799191699,1.000000079731088e6
68,-1.0e6,0.07591046277972291,0.07591046277972291,1.0000000759104628e6
69,-1.0e6,0.07229905051715349,0.07229905051715349,1.0000000722990505e6
70,-1.0e6,0.06888380851607356,0.06888380851607356,1.0000000688838086e6
71,-1.0e6,0.0656526146757827,0.0656526146757827,1.0000000656526147e6
72,-1.0e6,0.062594194414611,0.062594194414611,1.0000000625941944e6
73,-1.0e6,0.05969805407448985,0.05969805407448985,1.0000000596980541e6
74,-1.0e6,0.05695442016340438,0.05695442016340438,1.0000000569544202e6
75,-1.0e6,0.05435418386912776,0.05435418386912776,1.0000000543541838e6
76,-1.0e6,0.05188885033806777,0.05188885033806777,1.0000000518888503e6
77,-1.0e6,0.049550492266454985,0.049550492266454985,1.0000000495504923e6
78,-1.0e6,0.04733170739835492,0.04733170739835492,1.0000000473317074e6
79,-1.0e6,0.04522557956686005,0.04522557956686005,1.0000000452255795e6
80,-1.0e6,0.043225642951977006,0.043225642951977006,1.000000043225643e6
81,-1.0e6,0.04132584926174195,0.04132584926174195,1.0000000413258492e6
82,-1.0e6,0.03952053757247605,0.03952053757247605,1.0000000395205376e6
83,-1.0e6,0.037804406590264614,0.037804406590264614,1.0000000378044066e6
84,-1.0e6,0.03617248911909069,0.03617248911909069,1.0000000361724892e6
85,-1.0e6,0.03462012854190251,0.03462012854190251,1.0000000346201286e6
86,-1.0e6,0.03314295713953768,0.03314295713953768,1.0000000331429571e6
87,-1.0e6,0.031736876089115656,0.031736876089115656,1.0000000317368761e6
88,-1.0e6,0.030398036998465695,0.030398036998465695,1.000000030398037e6
89,-1.0e6,0.029122824846576995,0.029122824846576995,1.0000000291228249e6
90,-1.0e6,0.027907842212108895,0.027907842212108895,1.0000000279078422e6
91,-1.0e6,0.02674989468283557,0.02674989468283557,1.0000000267498947e6
92,-1.0e6,0.025645977348652125,0.025645977348652125,1.0000000256459774e6
93,-1.0e6,0.024593262289555898,0.024593262289555898,1.0000000245932622e6
94,-1.0e6,0.023589086977940932,0.023589086977940932,1.000000023589087e6
95,-1.0e6,0.02263094352169669,0.02263094352169669,1.0000000226309436e6
96,-1.0e6,0.021716468681065703,0.021716468681065703,1.0000000217164687e6
97,-1.0e6,0.02084343459806007,0.02084343459806007,1.0000000208434346e6
98,-1.0e6,0.02000974018252828,0.02000974018252828,1.0000000200097401e6
99,-1.0e6,0.01921340310375827,0.01921340310375827,1.0000000192134031e6
100,-1.0e6,0.018452552340849443,0.018452552340849443,1.0000000184525524e6
101,-1.0e6,0.017725421249032907,0.017725421249032907,1.0000000177254212e6
102,-1.0e6,0.017030341102702504,0.017030341102702504,1.0000000170303411e6
103,-1.0e6,0.01636573507917788,0.01636573507917788,1.0000000163657351e6
104,-1.0e6,0.01573011265018512,0.01573011265018512,1.0000000157301127e6
105,-1.0e6,0.015122064350739687,0.015122064350739687,1.0000000151220644e6
106,-1.0e6,0.014540256897576114,0.014540256897576114,1.0000000145402569e6
107,-1.0e6,0.01398342863151189,0.01398342863151189,1.0000000139834286e6
108,-1.0e6,0.013450385260180038,0.013450385260180038,1.0000000134503853e6
109,-1.0e6,0.012939995879434367,0.012939995879434367,1.0000000129399959e6
