Iteration,LowerBound,UpperBound,OracleValue,Gap
1,-1.0e6,2.5,2.5,1.0000025e6
2,-1.0e6,1.8428932188134528,1.8428932188134528,1.0000018428932189e6
3,-1.0e6,1.4418671700097587,1.4418671700097587,1.00000144186717e6
4,-1.0e6,1.1679124077079048,1.1679124077079048,1.0000011679124077e6
5,-1.0e6,0.9683331841375421,0.9683331841375421,1.0000009683331841e6
6,-1.0e6,0.8166605918890268,0.8166605918890268,1.0000008166605919e6
7,-1.0e6,0.6978597477463825,0.6978597477463825,1.0000006978597478e6
8,-1.0e6,0.6026567744953943,0.6026567744953943,1.0000006026567745e6
9,-1.0e6,0.5249810124493214,0.5249810124493214,1.0000005249810125e6
10,-1.0e6,0.46067550739187607,0.46067550739187607,1.0000004606755074e6
11,-1.0e6,0.40679113439601194,0.40679113439601194,1.0000004067911344e6
12,-1.0e6,0.3611749106545005,0.3611749106545005,1.0000003611749107e6
13,-1.0e6,0.3222174593095628,0.3222174593095628,1.0000003222174593e6
14,-1.0e6,0.2886915852854999,0.2886915852854999,1.0000002886915853e6
15,-1.0e6,0.2596454907929024,0.2596454907929024,1.0000002596454908e6
16,-1.0e6,0.23433005544059426,0.23433005544059426,1.0000002343300554e6
17,-1.0e6,0.2121480656924918,0.2121480656924918,1.0000002121480657e6
18,-1.0e6,0.19261799438957247,0.19261799438957247,1.0000001926179944e6
19,-1.0e6,0.1753476665408846,0.1753476665408846,1.0000001753476665e6
20,-1.0e6,0.16001478979071107,0.16001478979071107,1.0000001600147898e6
21,-1.0e6,0.14635234393262894,0.14635234393262894,1.000000146352344e6
22,-1.0e6,0.1341374692767119,0.1341374692767119,1.0000001341374692e6
23,-1.0e6,0.12318291350824273,0.12318291350824273,1.0000001231829135e6
24,-1.0e6,0.11333037559327021,0.11333037559327021,1.0000001133303756e6
25,-1.0e6,0.10444527414675787,0.10444527414675787,1.0000001044452741e6
26,-1.0e6,0.09641259778426263,0.09641259778426263,1.0000000964125978e6
27,-1.0e6,0.08913358602459286,0.08913358602459286,1.000000089133586e6
28,-1.0e6,0.0825230539450721,0.0825230539450721,1.000000082523054e6
29,-1.0e6,0.07650722028317203,0.07650722028317203,1.0000000765072203e6
30,-1.0e6,0.07102193252873491,0.07102193252873491,1.0000000710219325e6
31,-1.0e6,0.06601120747505831,0.06601120747505831,1.0000000660112075e6
32,-1.0e6,0.061426024240409535,0.061426024240409535,1.0000000614260242e6
33,-1.0e6,0.05722332070158826,0.05722332070158826,1.0000000572233207e6
34,-1.0e6,0.053365154840363464,0.053365154840363464,1.0000000533651549e6
35,-1.0e6,0.04981800057534611,0.04981800057534611,1.0000000498180005e6
36,-1.0e6,0.046552153870962315,0.046552153870962315,1.0000000465521539e6
37,-1.0e6,0.04354122974248802,0.04354122974248802,1.0000000435412298e6
38,-1.0e6,0.04076173454925821,0.04076173454925821,1.0000000407617346e6
39,-1.0e6,0.038192700936781905,0.038192700936781905,1.000000038192701e6
40,-1.0e6,0.035815375138641144,0.035815375138641144,1.0000000358153752e6
41,-1.0e6,0.03361294822050339,0.03361294822050339,1.0000000336129483e6
42,-1.0e6,0.03157032434713158,0.03157032434713158,1.0000000315703243e6
43,-1.0e6,0.02967392035956063,0.02967392035956063,1.0000000296739204e6
44,-1.0e6,0.027911491925495666,0.027911491925495666,1.0000000279114919e6
45,-1.0e6,0.02627198231923803,0.02627198231923803,1.0000000262719824e6
46,-1.0e6,0.024745390535168624,0.024745390535168624,1.0000000247453905e6
47,-1.0e6,0.023322655969997278,0.023322655969997278,1.0000000233226559e6
48,-1.0e6,0.021995557346389454,0.021995557346389454,1.0000000219955574e6
