Iteration,LowerBound,UpperBound,OracleValue,Gap
1,-1.0e6,84.63667734356726,84.63667734356726,1.0000846366773435e6
2,-1.0e6,72.03359341895813,72.03359341895813,1.000072033593419e6
3,-1.0e6,63.121867312003864,63.121867312003864,1.000063121867312e6
4,-1.0e6,55.845473415511336,55.845473415511336,1.0000558454734156e6
5,-1.0e6,49.864295117238306,49.864295117238306,1.0000498642951172e6
6,-1.0e6,47.32611524413073,47.32611524413073,1.0000473261152442e6
7,-1.0e6,44.03053026135539,44.03053026135539,1.0000440305302613e6
8,-1.0e6,40.81118142562354,40.81118142562354,1.0000408111814256e6
9,-1.0e6,38.374823183855234,38.374823183855234,1.0000383748231839e6
10,-1.0e6,37.619591714515764,37.619591714515764,1.0000376195917145e6
11,-1.0e6,34.78306849462176,34.78306849462176,1.0000347830684946e6
12,-1.0e6,32.214916550609104,32.214916550609104,1.0000322149165506e6
13,-1.0e6,30.60745104672177,30.60745104672177,1.0000306074510467e6
14,-1.0e6,30.145237886525866,30.145237886525866,1.0000301452378866e6
15,-1.0e6,27.234721117653063,27.234721117653063,1.0000272347211177e6
16,-1.0e6,25.37969458244731,25.37969458244731,1.0000253796945824e6
17,-1.0e6,24.742945866280692,24.742945866280692,1.0000247429458663e6
18,-1.0e6,22.749837413809924,22.749837413809924,1.0000227498374138e6
19,-1.0e6,20.908138156804082,20.908138156804082,1.0000209081381568e6
20,-1.0e6,20.908138156804082,21.05540256158231,1.0000209081381568e6
21,-1.0e6,19.593260233676833,19.593260233676833,1.0000195932602336e6
22,-1.0e6,19.265203291423976,19.265203291423976,1.0000192652032914e6
23,-1.0e6,18.650908056911778,18.650908056911778,1.0000186509080569e6
24,-1.0e6,17.707293246262235,17.707293246262235,1.0000177072932463e6
25,-1.0e6,17.403365204757485,17.403365204757485,1.0000174033652048e6
26,-1.0e6,16.16168448659365,16.16168448659365,1.0000161616844865e6
27,-1.0e6,15.921485266823911,15.921485266823911,1.0000159214852669e6
28,-1.0e6,15.507674762581965,15.507674762581965,1.0000155076747626e6
29,-1.0e6,14.749620638534699,14.749620638534699,1.0000147496206386e6
30,-1.0e6,14.749620638534699,15.39968152433061,1.0000147496206386e6
31,-1.0e6,14.557422247108828,14.557422247108828,1.0000145574222471e6
32,-1.0e6,14.324291320522176,14.324291320522176,1.0000143242913205e6
33,-1.0e6,14.106803251177347,14.106803251177347,1.0000141068032512e6
34,-1.0e6,13.70523730235995,13.70523730235995,1.0000137052373023e6
35,-1.0e6,13.70356898743635,13.70356898743635,1.0000137035689874e6
36,-1.0e6,12.882216972905614,12.882216972905614,1.0000128822169729e6
37,-1.0e6,12.882216972905614,13.309026522793955,1.0000128822169729e6
38,-1.0e6,12.69825437037127,12.69825437037127,1.0000126982543704e6
39,-1.0e6,12.325304750747579,12.325304750747579,1.0000123253047507e6
40,-1.0e6,12.3165701059893,12.3165701059893,1.000012316570106e6
41,-1.0e6,11.766180435308335,11.766180435308335,1.0000117661804353e6
42,-1.0e6,11.766180435308335,11.930438047704039,1.0000117661804353e6
43,-1.0e6,11.206862036478459,11.206862036478459,1.0000112068620365e6
44,-1.0e6,11.206862036478459,11.408589978965425,1.0000112068620365e6
45,-1.0e6,11.014054590241681,11.014054590241681,1.0000110140545903e6
46,-1.0e6,10.506899474209288,10.506899474209288,1.0000105068994742e6
47,-1.0e6,10.506899474209288,10.69493102038063,1.0000105068994742e6
48,-1.0e6,10.506899474209288,10.521352578582341,1.0000105068994742e6
49,-1.0e6,10.003725790252764,10.003725790252764,1.0000100037257903e6
50,-1.0e6,9.686393077837657,9.686393077837657,1.0000096863930778e6
51,-1.0e6,9.686393077837657,9.827063624813942,1.0000096863930778e6
52,-1.0e6,9.67898691609767,9.67898691609767,1.0000096789869161e6
53,-1.0e6,9.207558431331346,9.207558431331346,1.0000092075584313e6
54,-1.0e6,9.206318834284355,9.206318834284355,1.0000092063188343e6
55,-1.0e6,8.799386959747583,8.799386959747583,1.0000087993869598e6
56,-1.0e6,8.799386959747583,8.87807258386066,1.0000087993869598e6
57,-1.0e6,8.501297353593694,8.501297353593694,1.0000085012973537e6
58,-1.0e6,8.501297353593694,9.04145941411038,1.0000085012973537e6
59,-1.0e6,8.293433834180272,8.293433834180272,1.0000082934338342e6
60,-1.0e6,8.293433834180272,8.33502868681183,1.0000082934338342e6
61,-1.0e6,8.293433834180272,8.513371997521173,1.0000082934338342e6
62,-1.0e6,7.741358223343321,7.741358223343321,1.0000077413582234e6
63,-1.0e6,7.741358223343321,8.526805929532541,1.0000077413582234e6
64,-1.0e6,7.7409597537785455,7.7409597537785455,1.0000077409597537e6
65,-1.0e6,7.6778559384223675,7.6778559384223675,1.0000076778559384e6
66,-1.0e6,7.545844575039723,7.545844575039723,1.000007545844575e6
67,-1.0e6,7.339889191117922,7.339889191117922,1.0000073398891911e6
68,-1.0e6,7.336630759447829,7.336630759447829,1.0000073366307594e6
69,-1.0e6,7.336630759447829,7.685743330801793,1.0000073366307594e6
70,-1.0e6,7.067435433373048,7.067435433373048,1.0000070674354334e6
71,-1.0e6,7.067435433373048,7.10927620493333,1.0000070674354334e6
72,-1.0e6,7.067435433373048,7.115208891997573,1.0000070674354334e6
73,-1.0e6,6.679337540670893,6.679337540670893,1.0000066793375406e6
74,-1.0e6,6.679337540670893,6.889598322950272,1.0000066793375406e6
75,-1.0e6,6.539235534018197,6.539235534018197,1.000006539235534e6
76,-1.0e6,6.539235534018197,6.567534691429934,1.000006539235534e6
77,-1.0e6,6.539235534018197,6.638207624261993,1.000006539235534e6
78,-1.0e6,6.385421564091684,6.385421564091684,1.0000063854215641e6
79,-1.0e6,6.385421564091684,6.602983011549428,1.0000063854215641e6
80,-1.0e6,6.385421564091684,6.398567247883356,1.0000063854215641e6
81,-1.0e6,6.030211809858393,6.030211809858393,1.0000060302118099e6
82,-1.0e6,6.030211809858393,6.260003306257235,1.0000060302118099e6
83,-1.0e6,5.983520586658889,5.983520586658889,1.0000059835205866e6
84,-1.0e6,5.847901840183367,5.847901840183367,1.0000058479018402e6
85,-1.0e6,5.847901840183367,5.90314164123353,1.0000058479018402e6
86,-1.0e6,5.847901840183367,5.860882945959245,1.0000058479018402e6
87,-1.0e6,5.638437380264803,5.638437380264803,1.0000056384373803e6
88,-1.0e6,5.483066578832191,5.483066578832191,1.0000054830665789e6
89,-1.0e6,5.483066578832191,5.765282525093384,1.0000054830665789e6
90,-1.0e6,5.352377472718626,5.352377472718626,1.0000053523774727e6
91,-1.0e6,5.352377472718626,5.531986225812274,1.0000053523774727e6
92,-1.0e6,5.352377472718626,5.400462460746265,1.0000053523774727e6
93,-1.0e6,5.17806971895032,5.17806971895032,1.000005178069719e6
94,-1.0e6,5.084577662636626,5.084577662636626,1.0000050845776626e6
95,-1.0e6,5.084577662636626,5.30604761482212,1.0000050845776626e6
96,-1.0e6,5.022127120837983,5.022127120837983,1.0000050221271209e6
97,-1.0e6,5.022127120837983,5.323453436198529,1.0000050221271209e6
