Iteration,LowerBound,UpperBound,OracleValue,Gap
1,-1.0e7,1.25,1.25,1.000000125e7
2,-6.25,1.25,5.0,7.5
3,-2.5,1.25,2.5625,3.75
4,-2.5,1.25,2.3515625,3.75
5,-2.5,1.25,2.0703125,3.75
6,-2.5,1.25,2.0376112817576013,3.75
7,-2.5,1.25,1.3371125260821937,3.75
8,-1.7059039738799533,0.16379969282434284,0.16379969282434284,1.869703666704296
9,-0.8348863130042983,0.16379969282434284,1.5197014799610564,0.9986860058286411
10,-0.6806872357373943,0.16379969282434284,0.8323282337650435,0.8444869285617371
11,-0.6272710292363952,0.16379969282434284,0.5265387474301741,0.791070722060738
12,-0.4143954421384909,0.16379969282434284,0.4692072453156325,0.5781951349628337
13,-0.36055062518835723,0.16379969282434284,0.4525071742343174,0.5243503180127
14,-0.3579400988248707,0.16379969282434284,0.40840351726402047,0.5217397916492136
15,-0.35375290570328516,0.08389072121415743,0.08389072121415743,0.4376436269174426
16,-0.2236247484631531,0.08389072121415743,0.2928305641003288,0.3075154696773105
17,-0.17544623577554527,0.08389072121415743,0.5834191715742527,0.2593369569897027
18,-0.1654150233133639,0.08389072121415743,0.2956562523344239,0.24930574452752136
19,-0.15592155791886414,0.08389072121415743,0.3003679223117229,0.23981227913302156
20,-0.1533776915989041,0.08389072121415743,0.09013202368570532,0.23726841281306155
21,-0.14342179800986618,0.08389072121415743,0.12158246106505444,0.22731251922402362
22,-0.13378082865476124,0.08389072121415743,0.13430160380506034,0.21767154986891868
23,-0.121398041085309,0.08389072121415743,0.14156430113141583,0.2052887622994664
24,-0.11124520736185407,0.006671195528947872,0.006671195528947872,0.11791640289080195
25,-0.043852342082472,0.006671195528947872,0.14007644404205694,0.050523537611419866
26,-0.04192700550268287,0.006671195528947872,0.09728380788472313,0.04859820103163074
27,-0.035644504892169714,0.006671195528947872,0.1329117313861919,0.04231570042111758
28,-0.03526682256463752,0.006671195528947872,0.03591842537206398,0.04193801809358539
29,-0.03185603416224722,0.006671195528947872,0.26645810605383424,0.03852722969119509
30,-0.027872299367168535,0.006671195528947872,0.10957443164754035,0.034543494896116404
31,-0.023961465252683348,0.006671195528947872,0.07248512284759302,0.03063266078163122
32,-0.022082916797907397,0.006671195528947872,0.030401357145041913,0.02875411232685527
33,-0.018902535238925613,0.006671195528947872,0.04015336337039873,0.025573730767873486
34,-0.017659929880877053,0.006671195528947872,0.03289302748903191,0.024331125409824926
35,-0.01736772027955265,0.006671195528947872,0.01380783464647978,0.024038915808500524
36,-0.016606936616026503,0.006671195528947872,0.011615298707780528,0.023278132144974376
37,-0.014849564164389966,0.006671195528947872,0.02425898621432239,0.02152075969333784
38,-0.014791754278469054,0.006671195528947872,0.02476715295733835,0.021462949807416927
39,-0.012629224766520841,0.006671195528947872,0.007164618366435124,0.019300420295468714
40,-0.010382155994133148,0.0046537484495589206,0.0046537484495589206,0.015035904443692068
41,-0.008739288446685268,0.0046537484495589206,0.004753133946474555,0.013393036896244189
42,-0.007572633038221064,0.0046537484495589206,0.00867776739324414,0.012226381487779985
43,-0.006283348896384645,0.0015738268441446218,0.0015738268441446218,0.007857175740529267
44,-0.005193347715555692,0.0015738268441446218,0.003730870249838982,0.006767174559700314
45,-0.003597143057403418,0.0015738268441446218,0.006667063223028989,0.00517096990154804
46,-0.003270882590852188,0.0015738268441446218,0.0016285965051327993,0.00484470943499681
47,-0.0029306446610650946,0.0015738268441446218,0.0021245789241079727,0.004504471505209716
48,-0.0021452100978981707,0.0015738268441446218,0.0022032732997795466,0.0037190369420427925
49,-0.002030051915694753,0.0010121355627478886,0.0010121355627478886,0.0030421874784426414
50,-0.002016266508758262,0.0010121355627478886,0.0010261726955821252,0.0030284020715061507
51,-0.0015015932038869326,0.00037540063940416516,0.00037540063940416516,0.0018769938432910977
52,-0.0011090898225210087,0.00037540063940416516,0.0017776335775989385,0.0014844904619251739
53,-0.0009566260731863755,0.00037540063940416516,0.0005992935202751206,0.0013320267125905407
54,-0.0007551228796023221,0.00037540063940416516,0.0006220780390368986,0.0011305235190064871
55,-0.0007042890261325222,0.00037540063940416516,0.0005475042966360437,0.0010796896655366874
56,-0.0006144535543963936,0.0002648835890441114,0.0002648835890441114,0.000879337143440505
57,-0.0004620174940461499,0.00018696596571594323,0.00018696596571594323,0.0006489834597620931
58,-0.00040537103900125185,0.00018696596571594323,0.00020767515052507948,0.000592337004717195
59,-0.00025541072524441836,0.00018696596571594323,0.0002584006957094345,0.0004423766909603616
60,-0.0002529631301743758,0.00018696596571594323,0.00019911621208194887,0.00043992909589031905
61,-0.00023438122828110062,2.5586283710516528e-5,2.5586283710516528e-5,0.0002599675119916171
62,-0.00015115585049220142,2.5586283710516528e-5,0.00019547414620026075,0.00017674213420271795
63,-9.823783520014436e-5,2.5586283710516528e-5,0.00015335187810138043,0.00012382411891066088
64,-9.57251254497064e-5,2.5586283710516528e-5,0.00015228595513447146,0.00012131140916022293
65,-7.878205553360758e-5,2.5586283710516528e-5,5.129343854485626e-5,0.00010436833924412411
66,-7.480923699459513e-5,2.5586283710516528e-5,0.00013551920124585723,0.00010039552070511165
67,-6.197589027857231e-5,2.5586283710516528e-5,6.0774623100249984e-5,8.756217398908884e-5
