datetime_utc,lmp_usd_mwh
2017-06-01 20:00:00+00:00,31.555
2017-06-01 21:00:00+00:00,30.115000000000002
2017-06-01 22:00:00+00:00,27.3175
2017-06-01 23:00:00+00:00,25.990000000000002
2017-06-02 00:00:00+00:00,23.237499999999997
2017-06-02 01:00:00+00:00,21.605
2017-06-02 02:00:00+00:00,21.5275
2017-06-02 03:00:00+00:00,21.3
2017-06-02 04:00:00+00:00,20.8775
2017-06-02 05:00:00+00:00,20.67
2017-06-02 06:00:00+00:00,20.2575
2017-06-02 07:00:00+00:00,19.725
2017-06-02 08:00:00+00:00,19.705
2017-06-02 09:00:00+00:00,20.7825
2017-06-02 10:00:00+00:00,21.18
2017-06-02 11:00:00+00:00,21.23
2017-06-02 12:00:00+00:00,21.48
2017-06-02 13:00:00+00:00,23.6675
2017-06-02 14:00:00+00:00,24.9675
2017-06-02 15:00:00+00:00,26.285
2017-06-02 16:00:00+00:00,27.497500000000002
2017-06-02 17:00:00+00:00,30.7125
2017-06-02 18:00:00+00:00,28.6775
2017-06-02 19:00:00+00:00,25.7975
2017-06-02 20:00:00+00:00,24.87
2017-06-02 21:00:00+00:00,23.6475
2017-06-02 22:00:00+00:00,23.2575
2017-06-02 23:00:00+00:00,22.015
2017-06-03 00:00:00+00:00,21.58
2017-06-03 01:00:00+00:00,21.6
2017-06-03 02:00:00+00:00,21.7275
2017-06-03 03:00:00+00:00,21.5875
2017-06-03 04:00:00+00:00,20.942500000000003
2017-06-03 05:00:00+00:00,20.61
2017-06-03 06:00:00+00:00,20.0725
2017-06-03 07:00:00+00:00,19.3475
2017-06-03 08:00:00+00:00,19.87
2017-06-03 09:00:00+00:00,20.384999999999998
2017-06-03 10:00:00+00:00,21.08
2017-06-03 11:00:00+00:00,20.6175
2017-06-03 12:00:00+00:00,20.3425
2017-06-03 13:00:00+00:00,21.682499999999997
2017-06-03 14:00:00+00:00,22.285
2017-06-03 15:00:00+00:00,22.4025
2017-06-03 16:00:00+00:00,25.2325
2017-06-03 17:00:00+00:00,25.2025
2017-06-03 18:00:00+00:00,25.8275
2017-06-03 19:00:00+00:00,26.0375
2017-06-03 20:00:00+00:00,25.8725
2017-06-03 21:00:00+00:00,26.885
2017-06-03 22:00:00+00:00,25.965
2017-06-03 23:00:00+00:00,23.0325
2017-06-04 00:00:00+00:00,21.85
2017-06-04 01:00:00+00:00,21.752499999999998
2017-06-04 02:00:00+00:00,22.439999999999998
2017-06-04 03:00:00+00:00,27.305
2017-06-04 04:00:00+00:00,21.7425
2017-06-04 05:00:00+00:00,21.1975
2017-06-04 06:00:00+00:00,20.9725
2017-06-04 07:00:00+00:00,20.2175
2017-06-04 08:00:00+00:00,19.377499999999998
2017-06-04 09:00:00+00:00,18.9875
2017-06-04 10:00:00+00:00,18.697499999999998
2017-06-04 11:00:00+00:00,18.2125
2017-06-04 12:00:00+00:00,18.1325
2017-06-04 13:00:00+00:00,19.25
2017-06-04 14:00:00+00:00,19.81
2017-06-04 15:00:00+00:00,20.7375
2017-06-04 16:00:00+00:00,21.89
2017-06-04 17:00:00+00:00,26.41
2017-06-04 18:00:00+00:00,26.979999999999997
2017-06-04 19:00:00+00:00,26.865000000000002
2017-06-04 20:00:00+00:00,25.325
2017-06-04 21:00:00+00:00,22.5425
2017-06-04 22:00:00+00:00,21.0625
2017-06-04 23:00:00+00:00,20.615000000000002
2017-06-05 00:00:00+00:00,20.1275
2017-06-05 01:00:00+00:00,20.7
2017-06-05 02:00:00+00:00,20.802500000000002
2017-06-05 03:00:00+00:00,21.0575
2017-06-05 04:00:00+00:00,21.2725
2017-06-05 05:00:00+00:00,20.2725
2017-06-05 06:00:00+00:00,19.245
2017-06-05 07:00:00+00:00,18.7575
2017-06-05 08:00:00+00:00,18.4525
2017-06-05 09:00:00+00:00,18.535
2017-06-05 10:00:00+00:00,19.04
2017-06-05 11:00:00+00:00,19.275
2017-06-05 12:00:00+00:00,19.595
2017-06-05 13:00:00+00:00,20.605
2017-06-05 14:00:00+00:00,20.865000000000002
2017-06-05 15:00:00+00:00,21.1625
2017-06-05 16:00:00+00:00,22.11
2017-06-05 17:00:00+00:00,25.05
2017-06-05 18:00:00+00:00,30.03
2017-06-05 19:00:00+00:00,26.482499999999998
2017-06-05 20:00:00+00:00,25.605
2017-06-05 21:00:00+00:00,25.697499999999998
2017-06-05 22:00:00+00:00,22.91
2017-06-05 23:00:00+00:00,23.475
2017-06-06 00:00:00+00:00,22.725
2017-06-06 01:00:00+00:00,22.545
2017-06-06 02:00:00+00:00,22.619999999999997
2017-06-06 03:00:00+00:00,22.169999999999998
2017-06-06 04:00:00+00:00,21.3925
2017-06-06 05:00:00+00:00,20.3775
2017-06-06 06:00:00+00:00,19.445
2017-06-06 07:00:00+00:00,18.94
2017-06-06 08:00:00+00:00,18.7775
2017-06-06 09:00:00+00:00,18.8975
2017-06-06 10:00:00+00:00,19.725
2017-06-06 11:00:00+00:00,20.490000000000002
2017-06-06 12:00:00+00:00,20.895
2017-06-06 13:00:00+00:00,21.6525
2017-06-06 14:00:00+00:00,25.0075
2017-06-06 15:00:00+00:00,39.215
2017-06-06 16:00:00+00:00,40.7725
2017-06-06 17:00:00+00:00,36.7975
2017-06-06 18:00:00+00:00,38.3275
2017-06-06 19:00:00+00:00,37.707499999999996
2017-06-06 20:00:00+00:00,42.125
2017-06-06 21:00:00+00:00,42.5325
2017-06-06 22:00:00+00:00,33.6825
2017-06-06 23:00:00+00:00,35.785
2017-06-07 00:00:00+00:00,31.42
2017-06-07 01:00:00+00:00,31.779999999999998
2017-06-07 02:00:00+00:00,28.5925
2017-06-07 03:00:00+00:00,23.1825
2017-06-07 04:00:00+00:00,22.265
2017-06-07 05:00:00+00:00,20.6525
2017-06-07 06:00:00+00:00,20.1175
2017-06-07 07:00:00+00:00,19.259999999999998
2017-06-07 08:00:00+00:00,18.6475
2017-06-07 09:00:00+00:00,18.475
2017-06-07 10:00:00+00:00,19.2225
2017-06-07 11:00:00+00:00,20.4775
2017-06-07 12:00:00+00:00,20.735
2017-06-07 13:00:00+00:00,21.5975
2017-06-07 14:00:00+00:00,27.2975
2017-06-07 15:00:00+00:00,29.1425
2017-06-07 16:00:00+00:00,31.15
2017-06-07 17:00:00+00:00,43.167500000000004
2017-06-07 18:00:00+00:00,42.1475
2017-06-07 19:00:00+00:00,37.82
2017-06-07 20:00:00+00:00,71.7225
2017-06-07 21:00:00+00:00,55.995000000000005
2017-06-07 22:00:00+00:00,82.2875
2017-06-07 23:00:00+00:00,33.13
2017-06-08 00:00:00+00:00,31.135
2017-06-08 01:00:00+00:00,30.9625
2017-06-08 02:00:00+00:00,30.3975
2017-06-08 03:00:00+00:00,24.9875
2017-06-08 04:00:00+00:00,21.7925
2017-06-08 05:00:00+00:00,20.29
2017-06-08 06:00:00+00:00,19.36
2017-06-08 07:00:00+00:00,18.6925
2017-06-08 08:00:00+00:00,18.3
2017-06-08 09:00:00+00:00,18.58
2017-06-08 10:00:00+00:00,19.455
2017-06-08 11:00:00+00:00,20.1875
2017-06-08 12:00:00+00:00,20.7
2017-06-08 13:00:00+00:00,21.45
2017-06-08 14:00:00+00:00,21.4125
2017-06-08 15:00:00+00:00,22.48
2017-06-08 16:00:00+00:00,26.275
2017-06-08 17:00:00+00:00,29.4875
2017-06-08 18:00:00+00:00,38.75
2017-06-08 19:00:00+00:00,97.19
2017-06-08 20:00:00+00:00,58.957499999999996
2017-06-08 21:00:00+00:00,153.88
2017-06-08 22:00:00+00:00,56.1075
2017-06-08 23:00:00+00:00,32.295
2017-06-09 00:00:00+00:00,27.6625
2017-06-09 01:00:00+00:00,25.39
2017-06-09 02:00:00+00:00,22.6075
2017-06-09 03:00:00+00:00,22.267500000000002
2017-06-09 04:00:00+00:00,20.1325
2017-06-09 05:00:00+00:00,19.8675
2017-06-09 06:00:00+00:00,18.47
2017-06-09 07:00:00+00:00,18.197499999999998
2017-06-09 08:00:00+00:00,18.45
2017-06-09 09:00:00+00:00,19.48
2017-06-09 10:00:00+00:00,20.700000000000003
2017-06-09 11:00:00+00:00,20.36
2017-06-09 12:00:00+00:00,20.560000000000002
2017-06-09 13:00:00+00:00,20.814999999999998
2017-06-09 14:00:00+00:00,20.59
2017-06-09 15:00:00+00:00,21.65
2017-06-09 16:00:00+00:00,21.6875
2017-06-09 17:00:00+00:00,22.12
2017-06-09 18:00:00+00:00,23.005
2017-06-09 19:00:00+00:00,23.4675
2017-06-09 20:00:00+00:00,25.8775
2017-06-09 21:00:00+00:00,26.4
2017-06-09 22:00:00+00:00,23.8125
2017-06-09 23:00:00+00:00,21.655
2017-06-10 00:00:00+00:00,21.11
2017-06-10 01:00:00+00:00,20.595
2017-06-10 02:00:00+00:00,19.9175
2017-06-10 03:00:00+00:00,20.1425
2017-06-10 04:00:00+00:00,18.94
2017-06-10 05:00:00+00:00,19.7325
2017-06-10 06:00:00+00:00,18.18
2017-06-10 07:00:00+00:00,17.0325
2017-06-10 08:00:00+00:00,16.485
2017-06-10 09:00:00+00:00,15.82
2017-06-10 10:00:00+00:00,15.45
2017-06-10 11:00:00+00:00,14.1625
2017-06-10 12:00:00+00:00,15.26
2017-06-10 13:00:00+00:00,16.7025
2017-06-10 14:00:00+00:00,15.99
2017-06-10 15:00:00+00:00,17.5475
2017-06-10 16:00:00+00:00,20.259999999999998
2017-06-10 17:00:00+00:00,21.6575
2017-06-10 18:00:00+00:00,22.3
2017-06-10 19:00:00+00:00,23.015
2017-06-10 20:00:00+00:00,22.5375
2017-06-10 21:00:00+00:00,23.8975
2017-06-10 22:00:00+00:00,23.3975
2017-06-10 23:00:00+00:00,21.2625
2017-06-11 00:00:00+00:00,20.1775
2017-06-11 01:00:00+00:00,20.715
2017-06-11 02:00:00+00:00,20.1725
2017-06-11 03:00:00+00:00,20.072499999999998
2017-06-11 04:00:00+00:00,18.785
2017-06-11 05:00:00+00:00,18.265
2017-06-11 06:00:00+00:00,15.754999999999999
2017-06-11 07:00:00+00:00,14.9125
2017-06-11 08:00:00+00:00,14.7075
2017-06-11 09:00:00+00:00,15.685
2017-06-11 10:00:00+00:00,15.7775
2017-06-11 11:00:00+00:00,14.7125
2017-06-11 12:00:00+00:00,16.79
2017-06-11 13:00:00+00:00,16.425
2017-06-11 14:00:00+00:00,17.1225
2017-06-11 15:00:00+00:00,19.55
2017-06-11 16:00:00+00:00,21.5325
2017-06-11 17:00:00+00:00,22.9925
2017-06-11 18:00:00+00:00,25.4525
2017-06-11 19:00:00+00:00,27.560000000000002
2017-06-11 20:00:00+00:00,30.04
2017-06-11 21:00:00+00:00,28.6075
2017-06-11 22:00:00+00:00,27.82
2017-06-11 23:00:00+00:00,24.810000000000002
2017-06-12 00:00:00+00:00,22.947499999999998
2017-06-12 01:00:00+00:00,22.1475
2017-06-12 02:00:00+00:00,22.7475
2017-06-12 03:00:00+00:00,22.3125
2017-06-12 04:00:00+00:00,21.075
2017-06-12 05:00:00+00:00,19.942500000000003
2017-06-12 06:00:00+00:00,19.355
2017-06-12 07:00:00+00:00,19.197499999999998
2017-06-12 08:00:00+00:00,18.955
2017-06-12 09:00:00+00:00,18.6725
2017-06-12 10:00:00+00:00,19.825
2017-06-12 11:00:00+00:00,19.4775
2017-06-12 12:00:00+00:00,20.4375
2017-06-12 13:00:00+00:00,20.9625
2017-06-12 14:00:00+00:00,21.24
2017-06-12 15:00:00+00:00,23.0975
2017-06-12 16:00:00+00:00,26.925
2017-06-12 17:00:00+00:00,29.6625
2017-06-12 18:00:00+00:00,32.565
2017-06-12 19:00:00+00:00,38.1
2017-06-12 20:00:00+00:00,42.5075
2017-06-12 21:00:00+00:00,40.1575
2017-06-12 22:00:00+00:00,36.0925
2017-06-12 23:00:00+00:00,29.375
2017-06-13 00:00:00+00:00,26.025
2017-06-13 01:00:00+00:00,22.025
2017-06-13 02:00:00+00:00,21.9925
2017-06-13 03:00:00+00:00,20.7575
2017-06-13 04:00:00+00:00,20.475
2017-06-13 05:00:00+00:00,19.7825
2017-06-13 06:00:00+00:00,18.7875
2017-06-13 07:00:00+00:00,17.7075
2017-06-13 08:00:00+00:00,17.322499999999998
2017-06-13 09:00:00+00:00,17.685000000000002
2017-06-13 10:00:00+00:00,18.3275
2017-06-13 11:00:00+00:00,19.767500000000002
2017-06-13 12:00:00+00:00,20.549999999999997
2017-06-13 13:00:00+00:00,19.25
2017-06-13 14:00:00+00:00,18.0925
2017-06-13 15:00:00+00:00,19.97
2017-06-13 16:00:00+00:00,23.775
2017-06-13 17:00:00+00:00,61.2825
2017-06-13 18:00:00+00:00,49.78
2017-06-13 19:00:00+00:00,29.642500000000002
2017-06-13 20:00:00+00:00,31.4025
2017-06-13 21:00:00+00:00,32.8375
2017-06-13 22:00:00+00:00,28.5725
2017-06-13 23:00:00+00:00,27.0975
2017-06-14 00:00:00+00:00,22.5475
2017-06-14 01:00:00+00:00,23.5275
2017-06-14 02:00:00+00:00,23.1125
2017-06-14 03:00:00+00:00,22.884999999999998
2017-06-14 04:00:00+00:00,21.2275
2017-06-14 05:00:00+00:00,20.127499999999998
2017-06-14 06:00:00+00:00,20.1925
2017-06-14 07:00:00+00:00,19.4825
2017-06-14 08:00:00+00:00,19.5425
2017-06-14 09:00:00+00:00,20.0225
2017-06-14 10:00:00+00:00,20.59
2017-06-14 11:00:00+00:00,20.9775
2017-06-14 12:00:00+00:00,20.78
2017-06-14 13:00:00+00:00,20.5725
2017-06-14 14:00:00+00:00,18.29
2017-06-14 15:00:00+00:00,20.56
2017-06-14 16:00:00+00:00,23.36
2017-06-14 17:00:00+00:00,27.51
2017-06-14 18:00:00+00:00,32.1775
2017-06-14 19:00:00+00:00,34.25
2017-06-14 20:00:00+00:00,36.105
2017-06-14 21:00:00+00:00,34.942499999999995
2017-06-14 22:00:00+00:00,34.86
2017-06-14 23:00:00+00:00,29.2725
2017-06-15 00:00:00+00:00,28.07
2017-06-15 01:00:00+00:00,27.1925
2017-06-15 02:00:00+00:00,26.3325
2017-06-15 03:00:00+00:00,22.5475
2017-06-15 04:00:00+00:00,21.0825
2017-06-15 05:00:00+00:00,18.927500000000002
2017-06-15 06:00:00+00:00,17.86
2017-06-15 07:00:00+00:00,17.35
2017-06-15 08:00:00+00:00,16.9025
2017-06-15 09:00:00+00:00,17.3975
2017-06-15 10:00:00+00:00,18.585
2017-06-15 11:00:00+00:00,19.072499999999998
2017-06-15 12:00:00+00:00,19.8775
2017-06-15 13:00:00+00:00,20.134999999999998
2017-06-15 14:00:00+00:00,21.155
2017-06-15 15:00:00+00:00,25.1825
2017-06-15 16:00:00+00:00,28.365000000000002
2017-06-15 17:00:00+00:00,32.0175
2017-06-15 18:00:00+00:00,36.285
2017-06-15 19:00:00+00:00,31.72
2017-06-15 20:00:00+00:00,32.64
2017-06-15 21:00:00+00:00,30.9775
2017-06-15 22:00:00+00:00,29.5475
2017-06-15 23:00:00+00:00,27.915
2017-06-16 00:00:00+00:00,26.6375
2017-06-16 01:00:00+00:00,25.71
2017-06-16 02:00:00+00:00,25.01
2017-06-16 03:00:00+00:00,22.655
2017-06-16 04:00:00+00:00,20.665
2017-06-16 05:00:00+00:00,19.675
2017-06-16 06:00:00+00:00,18.79
2017-06-16 07:00:00+00:00,17.9925
2017-06-16 08:00:00+00:00,17.435
2017-06-16 09:00:00+00:00,17.46
2017-06-16 10:00:00+00:00,17.87
2017-06-16 11:00:00+00:00,17.725
2017-06-16 12:00:00+00:00,18.64
2017-06-16 13:00:00+00:00,20.439999999999998
2017-06-16 14:00:00+00:00,21.9475
2017-06-16 15:00:00+00:00,27.13
2017-06-16 16:00:00+00:00,29.3075
2017-06-16 17:00:00+00:00,37.5575
2017-06-16 18:00:00+00:00,36.6
2017-06-16 19:00:00+00:00,34.4175
2017-06-16 20:00:00+00:00,33.56
2017-06-16 21:00:00+00:00,33.2975
2017-06-16 22:00:00+00:00,32.4425
2017-06-16 23:00:00+00:00,29.405
2017-06-17 00:00:00+00:00,29.45
2017-06-17 01:00:00+00:00,28.5175
2017-06-17 02:00:00+00:00,23.97
2017-06-17 03:00:00+00:00,22.66
2017-06-17 04:00:00+00:00,21.5
2017-06-17 05:00:00+00:00,20.5175
2017-06-17 06:00:00+00:00,19.43
2017-06-17 07:00:00+00:00,18.3825
2017-06-17 08:00:00+00:00,17.94
2017-06-17 09:00:00+00:00,17.84
2017-06-17 10:00:00+00:00,17.5625
2017-06-17 11:00:00+00:00,17.3175
2017-06-17 12:00:00+00:00,17.932499999999997
2017-06-17 13:00:00+00:00,19.6325
2017-06-17 14:00:00+00:00,20.5925
2017-06-17 15:00:00+00:00,22.1675
2017-06-17 16:00:00+00:00,27.5125
2017-06-17 17:00:00+00:00,29.09
2017-06-17 18:00:00+00:00,32.0275
2017-06-17 19:00:00+00:00,31.02
2017-06-17 20:00:00+00:00,31.9175
2017-06-17 21:00:00+00:00,31.3975
2017-06-17 22:00:00+00:00,29.9525
2017-06-17 23:00:00+00:00,27.8975
2017-06-18 00:00:00+00:00,25.185000000000002
2017-06-18 01:00:00+00:00,22.43
2017-06-18 02:00:00+00:00,22.02
2017-06-18 03:00:00+00:00,23.7075
2017-06-18 04:00:00+00:00,20.5875
2017-06-18 05:00:00+00:00,19.785
2017-06-18 06:00:00+00:00,18.975
2017-06-18 07:00:00+00:00,17.9975
2017-06-18 08:00:00+00:00,17.369999999999997
2017-06-18 09:00:00+00:00,17.1725
2017-06-18 10:00:00+00:00,17.11
2017-06-18 11:00:00+00:00,17.065
2017-06-18 12:00:00+00:00,17.6475
2017-06-18 13:00:00+00:00,19.72
2017-06-18 14:00:00+00:00,20.625
2017-06-18 15:00:00+00:00,21.335
2017-06-18 16:00:00+00:00,23.6475
2017-06-18 17:00:00+00:00,25.2675
2017-06-18 18:00:00+00:00,27.43
2017-06-18 19:00:00+00:00,27.1725
2017-06-18 20:00:00+00:00,28.927500000000002
2017-06-18 21:00:00+00:00,28.7975
2017-06-18 22:00:00+00:00,27.48
2017-06-18 23:00:00+00:00,26.4175
2017-06-19 00:00:00+00:00,23.5575
2017-06-19 01:00:00+00:00,25.2075
2017-06-19 02:00:00+00:00,24.29
2017-06-19 03:00:00+00:00,21.9925
2017-06-19 04:00:00+00:00,21.435
2017-06-19 05:00:00+00:00,20.9375
2017-06-19 06:00:00+00:00,20.552500000000002
2017-06-19 07:00:00+00:00,20.045
2017-06-19 08:00:00+00:00,19.905
2017-06-19 09:00:00+00:00,20.2725
2017-06-19 10:00:00+00:00,20.805
2017-06-19 11:00:00+00:00,21.36
2017-06-19 12:00:00+00:00,21.8875
2017-06-19 13:00:00+00:00,22.384999999999998
2017-06-19 14:00:00+00:00,22.95
2017-06-19 15:00:00+00:00,25.9775
2017-06-19 16:00:00+00:00,27.87
2017-06-19 17:00:00+00:00,33.0625
2017-06-19 18:00:00+00:00,57.0075
2017-06-19 19:00:00+00:00,346.415
2017-06-19 20:00:00+00:00,377.91999999999996
2017-06-19 21:00:00+00:00,130.3
2017-06-19 22:00:00+00:00,67.3825
2017-06-19 23:00:00+00:00,35.36
2017-06-20 00:00:00+00:00,32.715
2017-06-20 01:00:00+00:00,30.3325
2017-06-20 02:00:00+00:00,27.6375
2017-06-20 03:00:00+00:00,22.86
2017-06-20 04:00:00+00:00,22.1225
2017-06-20 05:00:00+00:00,20.6375
2017-06-20 06:00:00+00:00,19.5725
2017-06-20 07:00:00+00:00,19.3425
2017-06-20 08:00:00+00:00,19.3675
2017-06-20 09:00:00+00:00,19.564999999999998
2017-06-20 10:00:00+00:00,20.2475
2017-06-20 11:00:00+00:00,20.4775
2017-06-20 12:00:00+00:00,20.83
2017-06-20 13:00:00+00:00,21.94
2017-06-20 14:00:00+00:00,26.5025
2017-06-20 15:00:00+00:00,32.12
2017-06-20 16:00:00+00:00,35.1375
2017-06-20 17:00:00+00:00,37.8825
2017-06-20 18:00:00+00:00,43.67
2017-06-20 19:00:00+00:00,53.864999999999995
2017-06-20 20:00:00+00:00,72.5125
2017-06-20 21:00:00+00:00,56.935
2017-06-20 22:00:00+00:00,40.1275
2017-06-20 23:00:00+00:00,35.405
2017-06-21 00:00:00+00:00,31.372500000000002
2017-06-21 01:00:00+00:00,28.515
2017-06-21 02:00:00+00:00,26.455
2017-06-21 03:00:00+00:00,23.6875
2017-06-21 04:00:00+00:00,23.235
2017-06-21 05:00:00+00:00,19.7875
2017-06-21 06:00:00+00:00,18.997500000000002
2017-06-21 07:00:00+00:00,18.47
2017-06-21 08:00:00+00:00,17.945
2017-06-21 09:00:00+00:00,18.16
2017-06-21 10:00:00+00:00,18.845
2017-06-21 11:00:00+00:00,19.515
2017-06-21 12:00:00+00:00,19.695
2017-06-21 13:00:00+00:00,20.4175
2017-06-21 14:00:00+00:00,20.9175
2017-06-21 15:00:00+00:00,22.045
2017-06-21 16:00:00+00:00,26.6675
2017-06-21 17:00:00+00:00,31.0375
2017-06-21 18:00:00+00:00,32.0625
2017-06-21 19:00:00+00:00,32.2775
2017-06-21 20:00:00+00:00,37.5
2017-06-21 21:00:00+00:00,36.3425
2017-06-21 22:00:00+00:00,32.155
2017-06-21 23:00:00+00:00,29.6125
2017-06-22 00:00:00+00:00,27.5175
2017-06-22 01:00:00+00:00,26.0475
2017-06-22 02:00:00+00:00,23.535
2017-06-22 03:00:00+00:00,23.54
2017-06-22 04:00:00+00:00,20.0175
2017-06-22 05:00:00+00:00,18.3675
2017-06-22 06:00:00+00:00,18.005000000000003
2017-06-22 07:00:00+00:00,18.195
2017-06-22 08:00:00+00:00,18.7225
2017-06-22 09:00:00+00:00,18.925
2017-06-22 10:00:00+00:00,19.5025
2017-06-22 11:00:00+00:00,19.3425
2017-06-22 12:00:00+00:00,19.485
2017-06-22 13:00:00+00:00,20.31
2017-06-22 14:00:00+00:00,20.675
2017-06-22 15:00:00+00:00,21.365
2017-06-22 16:00:00+00:00,24.2225
2017-06-22 17:00:00+00:00,25.6425
2017-06-22 18:00:00+00:00,29.0075
2017-06-22 19:00:00+00:00,30.9875
2017-06-22 20:00:00+00:00,34.785
2017-06-22 21:00:00+00:00,52.5925
2017-06-22 22:00:00+00:00,40.212500000000006
2017-06-22 23:00:00+00:00,32.5325
2017-06-23 00:00:00+00:00,32.685
2017-06-23 01:00:00+00:00,29.9825
2017-06-23 02:00:00+00:00,25.6875
2017-06-23 03:00:00+00:00,22.2
2017-06-23 04:00:00+00:00,21.38
2017-06-23 05:00:00+00:00,20.8825
2017-06-23 06:00:00+00:00,20.5225
2017-06-23 07:00:00+00:00,19.5025
2017-06-23 08:00:00+00:00,18.3025
2017-06-23 09:00:00+00:00,19.240000000000002
2017-06-23 10:00:00+00:00,20.4825
2017-06-23 11:00:00+00:00,20.6875
2017-06-23 12:00:00+00:00,21.59
2017-06-23 13:00:00+00:00,22.95
2017-06-23 14:00:00+00:00,25.215
2017-06-23 15:00:00+00:00,26.2675
2017-06-23 16:00:00+00:00,32.515
2017-06-23 17:00:00+00:00,35.3775
2017-06-23 18:00:00+00:00,45.9825
2017-06-23 19:00:00+00:00,69.70750000000001
2017-06-23 20:00:00+00:00,48.77
2017-06-23 21:00:00+00:00,39.832499999999996
2017-06-23 22:00:00+00:00,35.4025
2017-06-23 23:00:00+00:00,30.53
2017-06-24 00:00:00+00:00,28.4575
2017-06-24 01:00:00+00:00,28.1475
2017-06-24 02:00:00+00:00,28.6725
2017-06-24 03:00:00+00:00,27.134999999999998
2017-06-24 04:00:00+00:00,25.5475
2017-06-24 05:00:00+00:00,24.9225
2017-06-24 06:00:00+00:00,23.3475
2017-06-24 07:00:00+00:00,23.4
2017-06-24 08:00:00+00:00,20.66
2017-06-24 09:00:00+00:00,18.0925
2017-06-24 10:00:00+00:00,17.44
2017-06-24 11:00:00+00:00,17.7975
2017-06-24 12:00:00+00:00,17.8125
2017-06-24 13:00:00+00:00,18.75
2017-06-24 14:00:00+00:00,19.25
2017-06-24 15:00:00+00:00,19.7825
2017-06-24 16:00:00+00:00,20.255
2017-06-24 17:00:00+00:00,20.8675
2017-06-24 18:00:00+00:00,21.1325
2017-06-24 19:00:00+00:00,21.46
2017-06-24 20:00:00+00:00,22.205
2017-06-24 21:00:00+00:00,23.7375
2017-06-24 22:00:00+00:00,25.2125
2017-06-24 23:00:00+00:00,24.259999999999998
2017-06-25 00:00:00+00:00,21.564999999999998
2017-06-25 01:00:00+00:00,21.705
2017-06-25 02:00:00+00:00,21.245
2017-06-25 03:00:00+00:00,20.7625
2017-06-25 04:00:00+00:00,24.145
2017-06-25 05:00:00+00:00,20.0125
2017-06-25 06:00:00+00:00,19.8325
2017-06-25 07:00:00+00:00,19.255000000000003
2017-06-25 08:00:00+00:00,18.965
2017-06-25 09:00:00+00:00,19.1125
2017-06-25 10:00:00+00:00,19.2825
2017-06-25 11:00:00+00:00,19.305
2017-06-25 12:00:00+00:00,19.7
2017-06-25 13:00:00+00:00,20.052500000000002
2017-06-25 14:00:00+00:00,20.6725
2017-06-25 15:00:00+00:00,21.1875
2017-06-25 16:00:00+00:00,23.955
2017-06-25 17:00:00+00:00,27.9925
2017-06-25 18:00:00+00:00,29.6125
2017-06-25 19:00:00+00:00,30.41
2017-06-25 20:00:00+00:00,31.1925
2017-06-25 21:00:00+00:00,32.1275
2017-06-25 22:00:00+00:00,32.39
2017-06-25 23:00:00+00:00,29.395
2017-06-26 00:00:00+00:00,24.5775
2017-06-26 01:00:00+00:00,22.1925
2017-06-26 02:00:00+00:00,22.134999999999998
2017-06-26 03:00:00+00:00,21.0475
2017-06-26 04:00:00+00:00,20.1925
2017-06-26 05:00:00+00:00,19.817500000000003
2017-06-26 06:00:00+00:00,18.447499999999998
2017-06-26 07:00:00+00:00,17.689999999999998
2017-06-26 08:00:00+00:00,18.24
2017-06-26 09:00:00+00:00,19.049999999999997
2017-06-26 10:00:00+00:00,20.580000000000002
2017-06-26 11:00:00+00:00,20.805
2017-06-26 12:00:00+00:00,21.5475
2017-06-26 13:00:00+00:00,26.195
2017-06-26 14:00:00+00:00,27.03
2017-06-26 15:00:00+00:00,28.810000000000002
2017-06-26 16:00:00+00:00,30.802500000000002
2017-06-26 17:00:00+00:00,40.36
2017-06-26 18:00:00+00:00,66.4425
2017-06-26 19:00:00+00:00,46.78
2017-06-26 20:00:00+00:00,72.2675
2017-06-26 21:00:00+00:00,33.185
2017-06-26 22:00:00+00:00,32.1275
2017-06-26 23:00:00+00:00,30.25
2017-06-27 00:00:00+00:00,28.9625
2017-06-27 01:00:00+00:00,27.2775
2017-06-27 02:00:00+00:00,26.045
2017-06-27 03:00:00+00:00,21.7075
2017-06-27 04:00:00+00:00,21.11
2017-06-27 05:00:00+00:00,21.17
2017-06-27 06:00:00+00:00,20.825
2017-06-27 07:00:00+00:00,20.1625
2017-06-27 08:00:00+00:00,20.045
2017-06-27 09:00:00+00:00,20.2175
2017-06-27 10:00:00+00:00,20.877499999999998
2017-06-27 11:00:00+00:00,21.307499999999997
2017-06-27 12:00:00+00:00,21.975
2017-06-27 13:00:00+00:00,25.755
2017-06-27 14:00:00+00:00,29.9925
2017-06-27 15:00:00+00:00,33.057500000000005
2017-06-27 16:00:00+00:00,42.67
2017-06-27 17:00:00+00:00,33.4775
2017-06-27 18:00:00+00:00,40.207499999999996
2017-06-27 19:00:00+00:00,31.775
2017-06-27 20:00:00+00:00,31.89
2017-06-27 21:00:00+00:00,32.167500000000004
2017-06-27 22:00:00+00:00,29.22
2017-06-27 23:00:00+00:00,24.4875
2017-06-28 00:00:00+00:00,22.075
2017-06-28 01:00:00+00:00,21.705
2017-06-28 02:00:00+00:00,21.6375
2017-06-28 03:00:00+00:00,21.240000000000002
2017-06-28 04:00:00+00:00,19.8175
2017-06-28 05:00:00+00:00,19.66
2017-06-28 06:00:00+00:00,18.2725
