Iteration,LowerBound,UpperBound,OracleValue,Gap
1,-1.0e6,18.40690473035754,18.40690473035754,1.0000184069047304e6
2,-1.0e6,15.247864266344868,15.247864266344868,1.0000152478642664e6
3,-1.0e6,13.01408533219881,13.01408533219881,1.0000130140853322e6
4,-1.0e6,11.563703723468006,11.563703723468006,1.0000115637037235e6
5,-1.0e6,10.600182581907172,10.600182581907172,1.0000106001825819e6
6,-1.0e6,9.779661427121273,9.779661427121273,1.0000097796614271e6
7,-1.0e6,9.303328768814039,9.303328768814039,1.0000093033287688e6
8,-1.0e6,8.862330419575112,8.862330419575112,1.0000088623304196e6
9,-1.0e6,8.449814236828876,8.449814236828876,1.0000084498142368e6
10,-1.0e6,8.060890249936806,8.060890249936806,1.0000080608902499e6
11,-1.0e6,7.691924559361082,7.691924559361082,1.0000076919245594e6
12,-1.0e6,7.340129576681964,7.340129576681964,1.0000073401295767e6
13,-1.0e6,7.081781472690001,7.081781472690001,1.0000070817814727e6
14,-1.0e6,7.059863975359329,7.059863975359329,1.0000070598639754e6
15,-1.0e6,6.748031052120412,6.748031052120412,1.0000067480310521e6
16,-1.0e6,6.614671734665807,6.614671734665807,1.0000066146717346e6
17,-1.0e6,6.497747518165081,6.497747518165081,1.0000064977475181e6
18,-1.0e6,6.2147637514076095,6.2147637514076095,1.0000062147637514e6
19,-1.0e6,6.194561542766465,6.194561542766465,1.0000061945615427e6
20,-1.0e6,5.986531465040732,5.986531465040732,1.0000059865314651e6
21,-1.0e6,5.765151027074177,5.765151027074177,1.0000057651510271e6
22,-1.0e6,5.765151027074177,5.842693326480408,1.0000057651510271e6
23,-1.0e6,5.5385547102893655,5.5385547102893655,1.0000055385547103e6
24,-1.0e6,5.5385547102893655,5.65211911022802,1.0000055385547103e6
25,-1.0e6,5.322461010010513,5.322461010010513,1.00000532246101e6
26,-1.0e6,5.322461010010513,5.470041286936411,1.00000532246101e6
27,-1.0e6,5.115536794208514,5.115536794208514,1.0000051155367942e6
28,-1.0e6,5.115536794208514,5.295419586645868,1.0000051155367942e6
29,-1.0e6,4.931242826142578,4.931242826142578,1.0000049312428262e6
30,-1.0e6,4.931242826142578,5.112875194897686,1.0000049312428262e6
31,-1.0e6,4.7662696343477675,4.7662696343477675,1.0000047662696344e6
32,-1.0e6,4.7662696343477675,4.9245891909136486,1.0000047662696344e6
33,-1.0e6,4.606907787659133,4.606907787659133,1.0000046069077876e6
34,-1.0e6,4.606907787659133,4.742467521946858,1.0000046069077876e6
35,-1.0e6,4.452622204950995,4.452622204950995,1.0000044526222049e6
36,-1.0e6,4.452622204950995,4.565942768309568,1.0000044526222049e6
37,-1.0e6,4.302957637673581,4.302957637673581,1.0000043029576377e6
38,-1.0e6,4.302957637673581,4.394529431514232,1.0000043029576377e6
39,-1.0e6,4.157522953758365,4.157522953758365,1.0000041575229538e6
40,-1.0e6,4.157522953758365,4.227808295141562,1.0000041575229538e6
41,-1.0e6,4.015979183654623,4.015979183654623,1.0000040159791836e6
42,-1.0e6,4.015979183654623,4.065414422828637,1.0000040159791836e6
43,-1.0e6,3.8780302842953387,3.8780302842953387,1.0000038780302843e6
44,-1.0e6,3.8780302842953387,3.9070278110126404,1.0000038780302843e6
45,-1.0e6,3.743415902614771,3.743415902614771,1.0000037434159026e6
46,-1.0e6,3.743415902614771,3.7523660127870384,1.0000037434159026e6
47,-1.0e6,3.6119056341994096,3.6119056341994096,1.0000036119056342e6
48,-1.0e6,3.6011782478710224,3.6011782478710224,1.0000036011782478e6
49,-1.0e6,3.48329441634814,3.48329441634814,1.0000034832944163e6
50,-1.0e6,3.453240648617709,3.453240648617709,1.0000034532406486e6
51,-1.0e6,3.378084663241678,3.378084663241678,1.0000033780846632e6
52,-1.0e6,3.378084663241678,3.4165684491521944,1.0000033780846632e6
53,-1.0e6,3.189332198556021,3.189332198556021,1.0000031893321986e6
54,-1.0e6,3.189332198556021,3.3807031608451483,1.0000031893321986e6
55,-1.0e6,3.098944224515524,3.098944224515524,1.0000030989442245e6
56,-1.0e6,3.098944224515524,3.250915967726734,1.0000030989442245e6
57,-1.0e6,3.0641966107254985,3.0641966107254985,1.0000030641966107e6
58,-1.0e6,3.0641966107254985,3.0709950341633707,1.0000030641966107e6
59,-1.0e6,3.0301393058029213,3.0301393058029213,1.0000030301393057e6
60,-1.0e6,2.894275443357684,2.894275443357684,1.0000028942754434e6
61,-1.0e6,2.894275443357684,2.996733239274555,1.0000028942754434e6
62,-1.0e6,2.7316332796896665,2.7316332796896665,1.0000027316332797e6
63,-1.0e6,2.7316332796896665,2.9529018892055996,1.0000027316332797e6
64,-1.0e6,2.6991383906846513,2.6991383906846513,1.0000026991383907e6
65,-1.0e6,2.6991383906846513,2.783493771641149,1.0000026991383907e6
66,-1.0e6,2.66721154232416,2.66721154232416,1.0000026672115424e6
67,-1.0e6,2.6167664270803126,2.6167664270803126,1.0000026167664271e6
68,-1.0e6,2.6167664270803126,2.63582425312969,1.0000026167664271e6
69,-1.0e6,2.452596572856913,2.452596572856913,1.0000024525965728e6
70,-1.0e6,2.452596572856913,2.6049503260438076,1.0000024525965728e6
71,-1.0e6,2.3574786161776244,2.3574786161776244,1.0000023574786162e6
72,-1.0e6,2.3574786161776244,2.507957074542794,1.0000023574786162e6
73,-1.0e6,2.327330010489335,2.327330010489335,1.0000023273300105e6
74,-1.0e6,2.327330010489335,2.349699467858533,1.0000023273300105e6
75,-1.0e6,2.297637728225468,2.297637728225468,1.0000022976377283e6
76,-1.0e6,2.193634229934074,2.193634229934074,1.00000219363423e6
77,-1.0e6,2.193634229934074,2.268381827781063,1.00000219363423e6
78,-1.0e6,2.0396727472300316,2.0396727472300316,1.0000020396727473e6
79,-1.0e6,2.0396727472300316,2.23954376938644,1.0000020396727473e6
80,-1.0e6,2.0065946712662317,2.0065946712662317,1.0000020065946713e6
81,-1.0e6,2.0065946712662317,2.09224382682412,1.0000020065946713e6
82,-1.0e6,1.978351355901912,1.978351355901912,1.0000019783513559e6
83,-1.0e6,1.9431909136081655,1.9431909136081655,1.0000019431909136e6
84,-1.0e6,1.9431909136081655,1.9504848287729852,1.0000019431909136e6
85,-1.0e6,1.7959740958478907,1.7959740958478907,1.0000017959740958e6
86,-1.0e6,1.7959740958478907,1.922980504047488,1.0000017959740958e6
87,-1.0e6,1.699713084276403,1.699713084276403,1.0000016997130843e6
88,-1.0e6,1.699713084276403,1.8466388019042652,1.0000016997130843e6
89,-1.0e6,1.672726688707155,1.672726688707155,1.0000016727266887e6
90,-1.0e6,1.672726688707155,1.703731025112499,1.0000016727266887e6
