Iteration,LowerBound,UpperBound,OracleValue,Gap
1,-1.0e6,1.6487212707001282,1.6487212707001282,1.0000016487212707e6
2,-1.0e6,1.46729093752665,1.46729093752665,1.0000014672909376e6
3,-1.0e6,1.348110145069293,1.348110145069293,1.0000013481101451e6
4,-1.0e6,1.260235000480372,1.260235000480372,1.0000012602350005e6
5,-1.0e6,1.1911733018490127,1.1911733018490127,1.0000011911733019e6
6,-1.0e6,1.1346331047000213,1.1346331047000213,1.0000011346331047e6
7,-1.0e6,1.087002863615379,1.087002863615379,1.0000010870028636e6
8,-1.0e6,1.0460204203285397,1.0460204203285397,1.0000010460204204e6
9,-1.0e6,1.0101769771565052,1.0101769771565052,1.0000010101769771e6
10,-1.0e6,0.9784172533975354,0.9784172533975354,1.0000009784172534e6
11,-1.0e6,0.9499751518953309,0.9499751518953309,1.0000009499751519e6
12,-1.0e6,0.924277552351792,0.924277552351792,1.0000009242775524e6
13,-1.0e6,0.9008849525994101,0.9008849525994101,1.0000009008849526e6
14,-1.0e6,0.8794532413799045,0.8794532413799045,1.0000008794532414e6
15,-1.0e6,0.8597081856983724,0.8597081856983724,1.0000008597081857e6
16,-1.0e6,0.8414278818593685,0.8414278818593685,1.0000008414278819e6
17,-1.0e6,0.8244303676026534,0.8244303676026534,1.0000008244303676e6
18,-1.0e6,0.8085646787123099,0.8085646787123099,1.0000008085646788e6
19,-1.0e6,0.7937042639369745,0.7937042639369745,1.000000793704264e6
20,-1.0e6,0.7797420512222704,0.7797420512222704,1.0000007797420513e6
21,-1.0e6,0.7665866934319885,0.7665866934319885,1.0000007665866935e6
22,-1.0e6,0.7541596716287248,0.7541596716287248,1.0000007541596716e6
23,-1.0e6,0.7423930318655744,0.7423930318655744,1.0000007423930318e6
24,-1.0e6,0.7312275967586079,0.7312275967586079,1.0000007312275968e6
25,-1.0e6,0.7206115375586318,0.7206115375586318,1.0000007206115376e6
26,-1.0e6,0.710499223228477,0.710499223228477,1.0000007104992232e6
27,-1.0e6,0.7008502847040203,0.7008502847040203,1.0000007008502847e6
28,-1.0e6,0.6916288479989336,0.6916288479989336,1.000000691628848e6
29,-1.0e6,0.6828029010235821,0.6828029010235821,1.000000682802901e6
30,-1.0e6,0.6743437672078612,0.6743437672078612,1.0000006743437672e6
31,-1.0e6,0.666225665113987,0.666225665113987,1.0000006662256651e6
32,-1.0e6,0.6584253377953567,0.6584253377953567,1.0000006584253378e6
33,-1.0e6,0.6509217391178472,0.6509217391178472,1.0000006509217392e6
34,-1.0e6,0.6436957669042392,0.6436957669042392,1.0000006436957669e6
35,-1.0e6,0.6367300348008222,0.6367300348008222,1.0000006367300348e6
36,-1.0e6,0.6300086763493005,0.6300086763493005,1.0000006300086763e6
37,-1.0e6,0.6235171759875584,0.6235171759875584,1.000000623517176e6
38,-1.0e6,0.6172422226811698,0.6172422226811698,1.0000006172422227e6
39,-1.0e6,0.6111715826643687,0.6111715826643687,1.0000006111715827e6
40,-1.0e6,0.6052939883899837,0.6052939883899837,1.0000006052939884e6
41,-1.0e6,0.5995990412869117,0.5995990412869117,1.0000005995990413e6
42,-1.0e6,0.5940771263272359,0.5940771263272359,1.0000005940771264e6
43,-1.0e6,0.58871933673314,0.58871933673314,1.0000005887193368e6
44,-1.0e6,0.5835174074218183,0.5835174074218183,1.0000005835174074e6
45,-1.0e6,0.5784636560066959,0.5784636560066959,1.000000578463656e6
46,-1.0e6,0.5735509303548508,0.5735509303548508,1.0000005735509304e6
47,-1.0e6,0.5687725618509974,0.5687725618509974,1.0000005687725618e6
48,-1.0e6,0.5687725618509974,0.57248416510752,1.0000005687725618e6
49,-1.0e6,0.5687725618509974,0.5722390525774668,1.0000005687725618e6
50,-1.0e6,0.5676267916835934,0.5676267916835934,1.0000005676267917e6
51,-1.0e6,0.5676267916835934,0.5742394980281041,1.0000005676267917e6
52,-1.0e6,0.5676267916835934,0.5709966175223047,1.0000005676267917e6
53,-1.0e6,0.5676267916835934,0.5682152348620392,1.0000005676267917e6
54,-1.0e6,0.5676267916835934,0.5742979397590958,1.0000005676267917e6
55,-1.0e6,0.5676267916835934,0.5698678481679468,1.0000005676267917e6
