Iteration,x1,x2,x3
539,99567.13181030113,99134.26362060224,99653.70544824078
540,99566.70147881821,99133.40295763643,99653.36118305445
541,99566.27154523782,99132.54309047564,99653.01723619014
542,99565.84200845823,99131.68401691646,99652.67360676646
543,99565.41286738281,99130.82573476562,99652.33029390613
544,99564.98412091995,99129.9682418399,99651.98729673584
545,99564.55576798307,99129.11153596615,99651.64461438634
546,99564.12780749056,99128.25561498113,99651.30224599234
547,99563.70023836575,99127.4004767315,99650.9601906925
548,99563.27305953689,99126.54611907378,99650.61844762941
549,99562.84626993712,99125.69253987423,99650.2770159496
550,99562.41986850441,99124.8397370088,99649.93589480344
551,99561.99385418156,99123.98770836311,99649.59508334516
552,99561.56822591618,99123.13645183235,99649.25458073286
553,99561.14298266062,99122.28596532122,99648.91438612841
554,99560.71812337196,99121.43624674389,99648.57449869748
555,99560.29364701199,99120.58729402394,99648.23491760949
556,99559.86955254716,99119.73910509425,99647.89564203762
557,99559.44583894855,99118.89167789705,99647.55667115873
558,99559.02250519188,99118.0450103837,99647.2180041534
559,99558.59955025745,99117.19910051483,99646.87964020585
560,99558.17697313009,99116.3539462601,99646.54157850397
561,99557.75477279916,99115.50954559827,99646.20381823923
562,99557.33294825855,99114.66589651705,99645.86635860674
563,99556.9114985066,99113.82299701312,99645.52919880518
564,99556.49042254606,99112.98084509205,99645.19233803675
565,99556.06971938415,99112.13943876822,99644.85577550723
566,99555.64938803244,99111.29877606481,99644.51951042586
567,99555.22942750687,99110.45885501368,99644.18354200541
568,99554.80983682773,99109.61967365538,99643.84786946209
569,99554.39061501958,99108.78123003908,99643.51249201556
570,99553.97176111129,99107.9435222225,99643.17740888894
571,99553.55327413596,99107.10654827187,99642.84261930868
572,99553.13515313096,99106.27030626187,99642.50812250467
573,99552.71739713782,99105.43479427558,99642.17391771016
574,99552.30000520225,99104.60001040445,99641.8400041617
575,99551.88297637414,99103.76595274822,99641.50638109921
576,99551.46630970747,99102.93261941489,99641.17304776589
577,99551.05000426034,99102.10000852065,99640.84000340819
578,99550.63405909494,99101.26811818984,99640.50724727586
579,99550.21847327748,99100.43694655491,99640.17477862189
580,99549.80324587821,99099.60649175638,99639.84259670248
581,99549.3883759714,99098.77675194273,99639.51070077703
582,99548.97386263525,99097.94772527044,99639.17909010811
583,99548.55970495197,99097.11940990387,99638.84776396149
584,99548.14590200767,99096.29180401527,99638.51672160605
585,99547.73245289238,99095.46490578468,99638.18596231382
586,99547.3193567,99094.63871339991,99637.8554853599
587,99546.90661252828,99093.8132250565,99637.52529002255
588,99546.49421947886,99092.98843895765,99637.195375583
589,99546.08217665715,99092.16435331422,99636.86574132563
590,99545.67048317235,99091.34096634462,99636.53638653779
591,99545.25913813745,99090.51827627483,99636.20731050987
592,99544.84814066919,99089.6962813383,99635.87851253526
593,99544.437489888,99088.87497977595,99635.54999191032
594,99544.02718491807,99088.05436983609,99635.22174793437
595,99543.61722488723,99087.23444977439,99634.89377990969
596,99543.20760892697,99086.41521785388,99634.56608714149
597,99542.79833617243,99085.59667234481,99634.23866893786
598,99542.38940576238,99084.7788115247,99633.91152460982
599,99541.98081683916,99083.96163367825,99633.58465347125
600,99541.5725685487,99083.14513709732,99633.25805483888
601,99541.16466004048,99082.32932008087,99632.9317280323
602,99540.75709046751,99081.51418093493,99632.60567237393
603,99540.34985898632,99080.69971797256,99632.27988718898
604,99539.94296475693,99079.88592951378,99631.95437180548
605,99539.53640694285,99079.07281388559,99631.6291255542
606,99539.130184711,99078.26036942189,99631.30414776872
607,99538.72429723176,99077.44859446342,99630.97943778534
608,99538.31874367893,99076.63748735777,99630.65499494308
609,99537.9135232297,99075.8270464593,99630.3308185837
610,99537.5086350646,99075.01727012912,99630.00690805163
611,99537.10407836757,99074.20815673505,99629.683262694
612,99536.69985232584,99073.3997046516,99629.35988186063
613,99536.29595612998,99072.59191225989,99629.03676490394
614,99535.89238897385,99071.78477794761,99628.71391117903
615,99535.48915005458,99070.97830010907,99628.3913200436
616,99535.08623857256,99070.17247714504,99628.068990858
617,99534.68365373145,99069.36730746282,99627.7469229851
618,99534.2813947381,99068.56278947611,99627.42511579041
619,99533.87946080256,99067.75892160505,99627.10356864198
620,99533.47785113812,99066.95570227616,99626.78228091041
621,99533.07656496116,99066.15312992226,99626.46125196885
622,99532.67560149127,99065.35120298249,99626.14048119295
623,99532.27495995116,99064.54991990227,99625.81996796087
624,99531.87463956665,99063.74927913325,99625.49971165326
625,99531.47463956666,99062.94927913324,99625.17971165325
626,99531.07495918317,99062.14991836627,99624.85996734646
627,99530.67559765125,99061.35119530244,99624.54047812094
628,99530.27655420902,99060.55310841798,99624.22124336715
629,99529.87782809761,99059.75565619515,99623.90226247802
630,99529.47941856117,99058.95883712226,99623.58353484886
631,99529.08132484683,99058.16264969361,99623.2650598774
632,99528.68354620475,99057.36709240943,99622.94683696373
633,99528.28608188799,99056.57216377591,99622.62886551033
634,99527.88893115259,99055.77786230513,99622.31114492202
635,99527.49209325752,99054.984186515,99621.99367460597
636,99527.09556746465,99054.19113492928,99621.67645397168
637,99526.69935303878,99053.39870607753,99621.35948243098
638,99526.30344924756,99052.60689849505,99621.042759398
639,99525.9078553615,99051.81571072292,99620.72628428915
640,99525.51257065397,99051.02514130788,99620.41005652313
641,99525.1175944012,99050.23518880234,99620.09407552092
642,99524.72292588222,99049.44585176438,99619.77834070573
643,99524.32856437885,99048.65712875765,99619.46285150303
644,99523.93450917574,99047.86901835141,99619.14760734054
645,99523.54075956026,99047.08151912046,99618.83260764815
646,99523.14731482258,99046.2946296451,99618.517851858
647,99522.75417425559,99045.50834851112,99618.20333940441
648,99522.36133715493,99044.7226743098,99617.88906972388
649,99521.96880281894,99043.93760563782,99617.57504225509
650,99521.57657054867,99043.15314109727,99617.26125643887
651,99521.18463964784,99042.3692792956,99616.9477117182
652,99520.79300942284,99041.58601884561,99616.63440753821
653,99520.40167918275,99040.80335836542,99616.32134334614
654,99520.01064823924,99040.02129647842,99616.00851859133
655,99519.61991590666,99039.23983181325,99615.69593272527
656,99519.22948150194,99038.45896300381,99615.38358520149
657,99518.83934434463,99037.67868868916,99615.07147547563
658,99518.44950375683,99036.89900751358,99614.7596030054
659,99518.05995906326,99036.11991812645,99614.44796725054
660,99517.67070959118,99035.3414191823,99614.13656767287
661,99517.28175467039,99034.56350934072,99613.82540373623
662,99516.89309363322,99033.78618726638,99613.51447490651
663,99516.50472581454,99033.009451629,99613.20378065156
664,99516.11665055169,99032.23330110329,99612.89332044128
665,99515.72886718453,99031.45773436896,99612.58309374754
666,99515.34137505539,99030.68275011067,99612.27310004423
667,99514.95417350906,99029.90834701802,99611.96333880717
668,99514.5672618928,99029.13452378548,99611.65380951416
669,99514.18063955627,99028.36127911246,99611.34451164494
670,99513.79430585162,99027.58861170318,99611.03544468123
671,99513.40826013338,99026.8165202667,99610.72660810663
672,99513.02250175847,99026.04500351689,99610.41800140671
673,99512.63703008623,99025.27406017239,99610.10962406891
674,99512.25184447835,99024.50368895663,99609.8014755826
675,99511.86694429889,99023.73388859771,99609.49355543904
676,99511.48232891428,99022.96465782847,99609.18586313135
677,99511.09799769327,99022.19599538644,99608.87839815454
678,99510.71395000695,99021.4279000138,99608.57116000548
679,99510.33018522873,99020.66037045735,99608.26414818289
680,99509.9467027343,99019.89340546851,99607.95736218736
681,99509.56350190169,99019.12700380327,99607.65080152126
682,99509.18058211116,99018.3611642222,99607.34446568883
683,99508.79794274527,99017.5958854904,99607.03835419612
684,99508.41558318882,99016.8311663775,99606.73246655097
685,99508.03350282887,99016.06700565759,99606.426802263
686,99507.65170105471,99015.30340210928,99606.12136084367
687,99507.27017725786,99014.54035451556,99605.81614180618
688,99506.88893083202,99013.7778616639,99605.51114466552
689,99506.50796117313,99013.01592234614,99605.20636893842
690,99506.12726767932,99012.25453535852,99604.90181414338
691,99505.74684975087,99011.4936995016,99604.59747980062
692,99505.36670679023,99010.73341358034,99604.29336543211
693,99504.98683820204,99009.97367640394,99603.98947056154
694,99504.60724339304,99009.21448678595,99603.68579471434
695,99504.22792177214,99008.45584354413,99603.38233741761
696,99503.84887275034,99007.69774550055,99603.07909820018
697,99503.4700957408,99006.94019148148,99602.77607659255
698,99503.09159015876,99006.18318031737,99602.47327212691
699,99502.71335542153,99005.4267108429,99602.17068433712
700,99502.33539094852,99004.67078189689,99601.86831275871
701,99501.95769616122,99003.91539232229,99601.56615692888
702,99501.58027048317,99003.1605409662,99601.26421638644
703,99501.20311333997,99002.4062266798,99600.96249067188
704,99500.82622415925,99001.65244831836,99600.66097932731
705,99500.44960237067,99000.8992047412,99600.35968189644
706,99500.07324740593,99000.1464948117,99600.05859792464
707,99499.6971586987,98999.39431739727,99599.75772695887
708,99499.3213356847,98998.64267136926,99599.45706854766
709,99498.94577780161,98997.89155560307,99599.1566222412
710,99498.57048448909,98997.14096897803,99598.85638759118
711,99498.19545518878,98996.3909103774,99598.55636415094
712,99497.82068934428,98995.64137868841,99598.25655147534
713,99497.44618640115,98994.89237280213,99597.95694912082
714,99497.07194580688,98994.14389161357,99597.6575566454
715,99496.69796701087,98993.39593402157,99597.3583736086
716,99496.3242494645,98992.64849892881,99597.0593995715
717,99495.950792621,98991.90158524184,99596.76063409672
718,99495.57759593558,98991.15519187097,99596.46207674837
719,99495.20465886527,98990.40931773034,99596.16372709212
720,99494.83198086903,98989.66396173784,99595.86558469512
721,99494.45956140767,98988.91912281512,99595.56764912602
722,99494.08739994389,98988.17479988755,99595.269919955
723,99493.71549594223,98987.43099188425,99594.97239675367
724,99493.3438488691,98986.687697738,99594.67507909518
725,99492.97245819274,98985.9449163853,99594.3779665541
726,99492.60132338323,98985.20264676628,99594.08105870648
727,99492.23044391246,98984.46088782472,99593.78435512986
728,99491.85981925412,98983.71963850806,99593.48785540319
729,99491.48944888376,98982.97889776732,99593.1915591069
730,99491.11933227866,98982.23866455712,99592.89546582282
731,99490.74946891793,98981.49893783567,99592.59957513424
732,99490.37985828245,98980.75971656472,99592.30388662586
733,99490.01049985488,98980.02099970957,99592.0083998838
734,99489.64139311961,98979.28278623904,99591.71311449558
735,99489.27253756284,98978.54507512548,99591.41803005015
736,99488.90393267245,98977.80786534472,99591.12314613783
737,99488.5355779381,98977.07115587604,99590.82846235036
738,99488.16747285119,98976.33494570221,99590.53397828083
739,99487.7996169048,98975.59923380944,99590.23969352372
740,99487.43200959376,98974.86401918734,99589.94560767488
741,99487.06465041457,98974.12930082896,99589.65172033153
742,99486.69753886547,98973.39507773075,99589.35803109224
743,99486.33067444635,98972.6613488925,99589.06453955694
744,99485.96405665879,98971.9281133174,99588.7712453269
745,99485.59768500607,98971.19537001195,99588.47814800472
746,99485.2315589931,98970.46311798602,99588.18524719434
747,99484.86567812646,98969.73135625276,99587.89254250104
748,99484.50004191439,98969.00008382864,99587.60003353139
749,99484.13464986677,98968.2692997334,99587.30771989329
750,99483.7695014951,98967.53900299006,99587.01560119595
751,99483.40459631252,98966.80919262489,99586.72367704989
752,99483.03993383377,98966.0798676674,99586.43194706689
753,99482.67551357523,98965.35102715032,99586.14041086005
754,99482.31133505487,98964.62267010959,99585.84906804377
755,99481.94739779225,98963.89479558435,99585.55791823367
756,99481.58370130853,98963.16740261689,99585.26696104668
757,99481.22024512643,98962.4404902527,99584.97619610101
758,99480.85702877029,98961.7140575404,99584.68562301609
759,99480.49405176597,98960.98810353177,99584.39524141264
760,99480.13131364092,98960.26262728166,99584.10505091259
761,99479.76881392412,98959.53762784805,99583.81505113916
762,99479.40655214612,98958.81310429206,99583.52524171675
763,99479.04452783898,98958.0890556778,99583.23562227105
764,99478.68274053633,98957.36548107251,99582.94619242894
765,99478.3211897733,98956.64237954645,99582.65695181851
766,99477.95987508653,98955.91975017292,99582.3679000691
767,99477.5987960142,98955.19759202824,99582.07903681124
768,99477.23795209595,98954.47590419176,99581.79036167664
769,99476.87734287296,98953.75468574578,99581.50187429825
770,99476.51696788789,98953.03393577562,99581.21357431018
771,99476.15682668486,98952.31365336955,99580.92546134775
772,99475.79691880949,98951.5938376188,99580.63753504746
773,99475.43724380885,98950.87448761753,99580.34979504695
774,99475.0778012315,98950.15560246284,99580.06224098508
775,99474.71859062744,98949.43718125473,99579.77487250183
776,99474.35961154813,98948.71922309611,99579.48768923839
777,99474.00086354646,98948.00172709278,99579.20069083705
778,99473.64234617677,98947.2846923534,99578.9138769413
779,99473.28405899482,98946.56811798949,99578.62724719573
780,99472.9260015578,98945.85200311545,99578.34080124612
781,99472.56817342433,98945.13634684848,99578.05453873934
782,99472.21057415441,98944.42114830863,99577.7684593234
783,99471.85320330947,98943.70640661873,99577.48256264745
784,99471.49606045232,98942.99212090444,99577.19684836174
785,99471.1391451472,98942.2782902942,99576.91131611764
786,99470.7824569597,98941.5649139192,99576.62596556763
787,99470.4259954568,98940.85199091339,99576.3407963653
788,99470.06976020685,98940.1395204135,99576.05580816534
789,99469.7137507796,98939.427501559,99575.77100062354
790,99469.35796674612,98938.71593349203,99575.48637339675
791,99469.00240767885,98938.00481535749,99575.20192614294
792,99468.6470731516,98937.29414630297,99574.91765852112
793,99468.29196273949,98936.58392547874,99574.63357019144
794,99467.93707601899,98935.87415203775,99574.34966081505
795,99467.58241256792,98935.16482513562,99574.06593005419
796,99467.22797196542,98934.45594393062,99573.78237757219
797,99466.87375379194,98933.74750758364,99573.4990030334
798,99466.51975762924,98933.03951525824,99573.21580610324
799,99466.1659830604,98932.33196612056,99572.93278644817
800,99465.81242966981,98931.62485933937,99572.6499437357
801,99465.45909704315,98930.91819408603,99572.36727763436
802,99465.10598476738,98930.21196953449,99572.08478781374
803,99464.75309243075,98929.50618486125,99571.80247394445
804,99464.40041962282,98928.80083924539,99571.52033569811
805,99464.0479659344,98928.09593186855,99571.23837274736
806,99463.69573095757,98927.39146191487,99570.9565847659
807,99463.34371428566,98926.68742857107,99570.67497142838
808,99462.9919155133,98925.98383102633,99570.39353241048
809,99462.64033423633,98925.28066847239,99570.1122673889
810,99462.28897005187,98924.57794010347,99569.83117604133
811,99461.93782255826,98923.87564511625,99569.55025804645
812,99461.5868913551,98923.1737827099,99569.26951308391
813,99461.23617604318,98922.47235208607,99568.98894083437
814,99460.88567622457,98921.77135244884,99568.70854097948
815,99460.53539150252,98921.07078300473,99568.42831320185
816,99460.1853214815,98920.37064296272,99568.14825718504
817,99459.83546576723,98919.67093153417,99567.86837261362
818,99459.48582396659,98918.97164793289,99567.58865917311
819,99459.13639568769,98918.27279137507,99567.30911654998
820,99458.7871805398,98917.5743610793,99567.02974443167
821,99458.43817813342,98916.87635626654,99566.75054250656
822,99458.08938808022,98916.17877616013,99566.47151046399
823,99457.74080999303,98915.48161998576,99566.19264799423
824,99457.3924434859,98914.78488697147,99565.91395478851
825,99457.04428817399,98914.08857634764,99565.63543053898
826,99456.69634367367,98913.392687347,99565.35707493873
827,99456.34860960246,98912.69721920458,99565.07888768177
828,99456.00108557903,98912.00217115773,99564.80086846302
829,99455.65377122321,98911.30754244608,99564.52301697836
830,99455.30666615596,98910.61333231158,99564.24533292456
831,99454.95976999939,98909.91953999845,99563.9678159993
832,99454.61308237675,98909.22616475317,99563.69046590119
833,99454.26660291241,98908.5332058245,99563.41328232973
834,99453.92033123187,98907.84066246344,99563.1362649853
835,99453.57426696176,98907.14853392323,99562.85941356921
836,99453.22840972983,98906.45681945936,99562.58272778367
837,99452.88275916492,98905.76551832954,99562.30620733174
838,99452.537314897,98905.07462979369,99562.0298519174
839,99452.19207655711,98904.38415311393,99561.75366124549
840,99451.84704377744,98903.69408755458,99561.47763502174
841,99451.50221619123,98903.00443238216,99561.20177295277
842,99451.15759343284,98902.31518686537,99560.92607474605
843,99450.81317513768,98901.62635027505,99560.65054010993
844,99450.46896094226,98900.93792188424,99560.3751687536
845,99450.12495048418,98900.24990096808,99560.09996038713
846,99449.7811434021,98899.5622868039,99559.82491472147
847,99449.43753933573,98898.87507867116,99559.55003146837
848,99449.09413792586,98898.18827585141,99559.27531034048
849,99448.75093881434,98897.50187762835,99559.00075105127
850,99448.40794164405,98896.81588328778,99558.72635331504
851,99448.06514605896,98896.1302921176,99558.45211684697
852,99447.72255170405,98895.44510340776,99558.17804136303
853,99447.38015822535,98894.76031645037,99557.90412658008
854,99447.03796526993,98894.07593053953,99557.63037221575
855,99446.6959724859,98893.39194497147,99557.35677798852
856,99446.35417952239,98892.70835904445,99557.0833436177
857,99446.01258602954,98892.02517205877,99556.81006882343
858,99445.67119165853,98891.34238331678,99556.53695332662
859,99445.32999606157,98890.65999212285,99556.26399684904
860,99444.98899889183,98889.97799778338,99555.99119911325
861,99444.64819980353,98889.29639960678,99555.71855984261
862,99444.30759845188,98888.6151969035,99555.4460787613
863,99443.96719449309,98887.93438898593,99555.17375559428
864,99443.62698758437,98887.2539751685,99554.90159006731
865,99443.28697738392,98886.57395476758,99554.62958190695
866,99442.94716355091,98885.89432710155,99554.35773084054
867,99442.6075457455,98885.21509149074,99554.08603659621
868,99442.26812362885,98884.53624725743,99553.8144989029
869,99441.92889686307,98883.85779372588,99553.54311749028
870,99441.58986511127,98883.17973022225,99553.27189208883
871,99441.25102803748,98882.50205607468,99553.0008224298
872,99440.91238530674,98881.8247706132,99552.72990824522
873,99440.57393658503,98881.14787316977,99552.45914926786
874,99440.23568153928,98880.47136307828,99552.18854523126
875,99439.8976198374,98879.7952396745,99551.91809586974
876,99439.5597511482,98879.11950229609,99551.64780091838
877,99439.22207514147,98878.44415028264,99551.377660113
878,99438.88459148793,98877.76918297558,99551.10767319017
879,99438.54729985926,98877.09459971823,99550.83783988723
880,99438.21019992803,98876.42039985576,99550.56815994224
881,99437.87329136777,98875.74658273523,99550.29863309403
882,99437.53657385292,98875.07314770552,99550.02925908215
883,99437.20004705885,98874.40009411739,99549.76003764689
884,99436.86371066186,98873.72742132339,99549.4909685293
885,99436.52756433914,98873.05512867794,99549.22205147111
886,99436.1916077688,98872.38321553725,99548.95328621483
887,99435.85584062985,98871.71168125937,99548.68467250369
888,99435.52026260225,98871.04052520415,99548.4162100816
889,99435.1848733668,98870.36974673325,99548.14789869323
890,99434.84967260523,98869.6993452101,99547.87973808397
891,99434.51466000013,98869.02931999993,99547.6117279999
892,99434.17983523505,98868.35967046974,99547.34386818783
893,99433.84519799433,98867.69039598833,99547.07615839527
894,99433.51074796329,98867.02149592624,99546.80859837044
895,99433.17648482806,98866.35296965577,99546.54118786225
896,99432.84240827567,98865.68481655099,99546.27392662034
897,99432.50851799402,98865.0170359877,99546.00681439502
898,99432.17481367188,98864.34962734343,99545.73985093732
899,99431.8412949989,98863.68258999746,99545.47303599893
900,99431.50796166557,98863.0159233308,99545.20636933227
901,99431.17481336325,98862.34962672614,99544.93985069041
902,99430.84184978415,98861.68369956792,99544.67347982712
903,99430.50907062132,98861.01814124228,99544.40725649687
904,99430.1764755687,98860.35295113704,99544.14118045477
905,99429.84406432105,98859.68812864173,99543.87525145664
906,99429.51183657396,98859.02367314755,99543.60946925897
907,99429.17979202388,98858.35958404737,99543.3438336189
908,99428.84793036808,98857.69586073577,99543.07834429426
909,99428.51625130468,98857.03250260896,99542.81300104354
910,99428.18475453262,98856.36950906483,99542.54780362589
911,99427.85343975165,98855.7068795029,99542.28275180112
912,99427.52230666239,98855.04461332437,99542.01784532971
913,99427.19135496623,98854.38270993205,99541.75308397278
914,99426.8605843654,98853.7211687304,99541.48846749212
915,99426.52999456294,98853.05998912548,99541.22399565016
916,99426.19958526272,98852.39917052502,99540.95966820998
917,99425.86935616938,98851.73871233834,99540.6954849353
918,99425.53930698839,98851.07861397635,99540.43144559051
919,99425.209437426,98850.4188748516,99540.16754994061
920,99424.8797471893,98849.7594943782,99539.90379775125
921,99424.55023598614,98849.10047197188,99539.64018878872
922,99424.22090352517,98848.44180704994,99539.37672281994
923,99423.89174951584,98847.78349903125,99539.11339961247
924,99423.56277366835,98847.1255473363,99538.85021893449
925,99423.23397569374,98846.46795138708,99538.5871805548
926,99422.9053553038,98845.81071060718,99538.32428424283
927,99422.57691221108,98845.15382442174,99538.06152976866
928,99422.24864612894,98844.49729225744,99537.79891690295
929,99421.92055677148,98843.84111354251,99537.53644541698
930,99421.59264385358,98843.18528770673,99537.27411508266
931,99421.26490709091,98842.52981418138,99537.01192567253
932,99420.93734619988,98841.8746923993,99536.7498769597
933,99420.60996089764,98841.21992179484,99536.4879687179
934,99420.28275090213,98840.56550180384,99536.2262007215
935,99419.95571593204,98839.91143186367,99535.96457274543
936,99419.6288557068,98839.25771141321,99535.70308456525
937,99419.3021699466,98838.60433989283,99535.4417359571
938,99418.97565837238,98837.95131674438,99535.18052669772
939,99418.6493207058,98837.29864141121,99534.91945656446
940,99418.32315666927,98836.64631333816,99534.65852533524
941,99417.99716598594,98835.99433197152,99534.39773278858
942,99417.67134837972,98835.34269675908,99534.1370787036
943,99417.3457035752,98834.69140715005,99533.87656286
944,99417.02023129775,98834.04046259515,99533.61618503803
945,99416.69493127344,98833.38986254652,99533.35594501857
946,99416.36980322906,98832.73960645776,99533.09584258306
947,99416.04484689212,98832.08969378391,99532.83587751353
948,99415.7200619909,98831.44012398145,99532.57604959255
949,99415.39544825432,98830.79089650829,99532.31635860329
950,99415.07100541206,98830.14201082377,99532.05680432948
951,99414.7467331945,98829.49346638864,99531.79738655542
952,99414.42263133272,98828.84526266508,99531.538105066
953,99414.09869955853,98828.19739911669,99531.27895964665
954,99413.77493760441,98827.54987520845,99531.01995008336
955,99413.45134520356,98826.90269040676,99530.76107616269
956,99413.12792208989,98826.25584417941,99530.50233767174
957,99412.80466799797,98825.60933599557,99530.24373439822
958,99412.4815826631,98824.96316532583,99529.98526613032
959,99412.15866582123,98824.3173316421,99529.72693265682
960,99411.83591720904,98823.67183441774,99529.46873376708
961,99411.51333656388,98823.02667312742,99529.21066925094
962,99411.19092362377,98822.3818472472,99528.95273889885
963,99410.86867812742,98821.73735625451,99528.69494250177
964,99410.54659981422,98821.09319962811,99528.4372798512
965,99410.22468842423,98820.44937684813,99528.17975073922
966,99409.9029436982,98819.80588739604,99527.92235495838
967,99409.5813653775,98819.16273075466,99527.66509230183
968,99409.25995320424,98818.51990640812,99527.40796256321
969,99408.93870692114,98817.87741384192,99527.15096553673
970,99408.6176262716,98817.23525254286,99526.8941010171
971,99408.2967109997,98816.59342199904,99526.63736879958
972,99407.97596085015,98815.95192169995,99526.38076867994
973,99407.65537556833,98815.3107511363,99526.12430045448
974,99407.33495490027,98814.6699098002,99525.86796392004
975,99407.01469859267,98814.02939718498,99525.61175887396
976,99406.69460639283,98813.38921278532,99525.35568511409
977,99406.37467804876,98812.74935609716,99525.09974243883
978,99406.05491330905,98812.10982661777,99524.84393064708
979,99405.73531192301,98811.47062384567,99524.58824953824
980,99405.41587364051,98810.83174728067,99524.33269891224
981,99405.0965982121,98810.19319642385,99524.07727856952
982,99404.77748538896,98809.55497077758,99523.821988311
983,99404.4585349229,98808.91706984547,99523.56682793815
984,99404.13974656638,98808.2794931324,99523.31179725293
985,99403.82112007243,98807.64224014453,99523.05689605778
986,99403.50265519478,98807.00531038923,99522.80212415566
987,99403.18435168774,98806.36870337515,99522.54748135002
988,99402.86620930626,98805.73241861217,99522.29296744482
989,99402.54822780589,98805.09645561142,99522.03858224452
990,99402.2304069428,98804.46081388525,99521.78432555406
991,99401.91274647381,98803.82549294726,99521.53019717887
992,99401.59524615631,98803.19049231226,99521.27619692487
993,99401.27790574833,98802.55581149629,99521.02232459848
994,99400.96072500848,98801.9214500166,99520.76858000661
995,99400.64370369601,98801.28740739165,99520.51496295663
996,99400.32684157076,98800.65368314112,99520.26147325643
997,99400.01013839315,98800.0202767859,99520.00811071433
998,99399.69359392422,98799.38718784807,99519.7548751392
999,99399.37720792565,98798.7544158509,99519.50176634034
1000,99399.06098015963,98798.12196031887,99519.24878412753
