Iteration,LowerBound,UpperBound,OracleValue,Gap
1,-1.0e6,0.25,0.25,1.00000025e6
2,-1.0e6,0.18428932188134528,0.18428932188134528,1.0000001842893219e6
3,-1.0e6,0.1441867170009759,0.1441867170009759,1.000000144186717e6
4,-1.0e6,0.11679124077079049,0.11679124077079049,1.0000001167912408e6
5,-1.0e6,0.09683331841375421,0.09683331841375421,1.0000000968333185e6
6,-1.0e6,0.08166605918890268,0.08166605918890268,1.0000000816660592e6
7,-1.0e6,0.06978597477463826,0.06978597477463826,1.0000000697859748e6
8,-1.0e6,0.06026567744953944,0.06026567744953944,1.0000000602656774e6
9,-1.0e6,0.052498101244932135,0.052498101244932135,1.0000000524981013e6
10,-1.0e6,0.046067550739187606,0.046067550739187606,1.0000000460675508e6
11,-1.0e6,0.0406791134396012,0.0406791134396012,1.0000000406791135e6
12,-1.0e6,0.03611749106545006,0.03611749106545006,1.0000000361174911e6
13,-1.0e6,0.03222174593095628,0.03222174593095628,1.0000000322217459e6
14,-1.0e6,0.028869158528549987,0.028869158528549987,1.0000000288691585e6
15,-1.0e6,0.02596454907929023,0.02596454907929023,1.000000025964549e6
16,-1.0e6,0.02343300554405943,0.02343300554405943,1.0000000234330056e6
17,-1.0e6,0.021214806569249185,0.021214806569249185,1.0000000212148066e6
18,-1.0e6,0.019261799438957245,0.019261799438957245,1.0000000192617994e6
19,-1.0e6,0.01753476665408846,0.01753476665408846,1.0000000175347667e6
20,-1.0e6,0.016001478979071105,0.016001478979071105,1.000000016001479e6
21,-1.0e6,0.014635234393262898,0.014635234393262898,1.0000000146352344e6
22,-1.0e6,0.013413746927671189,0.013413746927671189,1.000000013413747e6
23,-1.0e6,0.012318291350824274,0.012318291350824274,1.0000000123182914e6
24,-1.0e6,0.011333037559327023,0.011333037559327023,1.0000000113330375e6
25,-1.0e6,0.010444527414675785,0.010444527414675785,1.0000000104445274e6
26,-1.0e6,0.009641259778426262,0.009641259778426262,1.0000000096412598e6
27,-1.0e6,0.008913358602459284,0.008913358602459284,1.0000000089133586e6
28,-1.0e6,0.008252305394507211,0.008252305394507211,1.0000000082523054e6
29,-1.0e6,0.007650722028317202,0.007650722028317202,1.000000007650722e6
30,-1.0e6,0.007102193252873489,0.007102193252873489,1.0000000071021933e6
31,-1.0e6,0.006601120747505831,0.006601120747505831,1.0000000066011207e6
32,-1.0e6,0.006142602424040955,0.006142602424040955,1.0000000061426024e6
33,-1.0e6,0.005722332070158826,0.005722332070158826,1.000000005722332e6
34,-1.0e6,0.005336515484036347,0.005336515484036347,1.0000000053365155e6
35,-1.0e6,0.004981800057534611,0.004981800057534611,1.0000000049818001e6
36,-1.0e6,0.004655215387096231,0.004655215387096231,1.0000000046552154e6
37,-1.0e6,0.004354122974248803,0.004354122974248803,1.000000004354123e6
38,-1.0e6,0.00407617345492582,0.00407617345492582,1.0000000040761734e6
39,-1.0e6,0.0038192700936781907,0.0038192700936781907,1.0000000038192701e6
40,-1.0e6,0.003581537513864114,0.003581537513864114,1.0000000035815375e6
41,-1.0e6,0.0033612948220503396,0.0033612948220503396,1.0000000033612949e6
42,-1.0e6,0.003157032434713157,0.003157032434713157,1.0000000031570324e6
43,-1.0e6,0.0029673920359560625,0.0029673920359560625,1.000000002967392e6
44,-1.0e6,0.0027911491925495667,0.0027911491925495667,1.0000000027911492e6
45,-1.0e6,0.0026271982319238025,0.0026271982319238025,1.0000000026271982e6
46,-1.0e6,0.0024745390535168624,0.0024745390535168624,1.0000000024745391e6
47,-1.0e6,0.0023322655969997283,0.0023322655969997283,1.0000000023322656e6
48,-1.0e6,0.002199555734638945,0.002199555734638945,1.0000000021995557e6
49,-1.0e6,0.0020756623912184654,0.0020756623912184654,1.0000000020756624e6
50,-1.0e6,0.001959905724948683,0.001959905724948683,1.0000000019599057e6
51,-1.0e6,0.0018516662277807026,0.0018516662277807026,1.0000000018516663e6
52,-1.0e6,0.0017503786244280986,0.0017503786244280986,1.0000000017503786e6
53,-1.0e6,0.0016555264669092953,0.0016555264669092953,1.0000000016555265e6
54,-1.0e6,0.001566637336152923,0.001566637336152923,1.0000000015666373e6
55,-1.0e6,0.0014832785746359074,0.0014832785746359074,1.0000000014832786e6
56,-1.0e6,0.0014050534845402197,0.0014050534845402197,1.0000000014050535e6
57,-1.0e6,0.0013315979348382904,0.0013315979348382904,1.0000000013315979e6
58,-1.0e6,0.0012625773283108314,0.0012625773283108314,1.0000000012625774e6
59,-1.0e6,0.0011976838859794482,0.0011976838859794482,1.0000000011976839e6
60,-1.0e6,0.001136634211977843,0.001136634211977843,1.0000000011366343e6
61,-1.0e6,0.0010791671066366847,0.0010791671066366847,1.0000000010791671e6
62,-1.0e6,0.001025041599640761,0.001025041599640761,1.0000000010250416e6
63,-1.0e6,0.000974035178634591,0.000974035178634591,1.0000000009740351e6
64,-1.0e6,0.0009259421916895079,0.0009259421916895079,1.0000000009259422e6
65,-1.0e6,0.0008805724046725459,0.0008805724046725459,1.0000000008805724e6
66,-1.0e6,0.0008377496968352419,0.0008377496968352419,1.0000000008377497e6
67,-1.0e6,0.0007973108799191696,0.0007973108799191696,1.0000000007973108e6
68,-1.0e6,0.0007591046277972292,0.0007591046277972292,1.0000000007591046e6
69,-1.0e6,0.0007229905051715348,0.0007229905051715348,1.0000000007229905e6
70,-1.0e6,0.0006888380851607356,0.0006888380851607356,1.0000000006888381e6
71,-1.0e6,0.0006565261467578269,0.0006565261467578269,1.0000000006565262e6
72,-1.0e6,0.00062594194414611,0.00062594194414611,1.0000000006259419e6
73,-1.0e6,0.0005969805407448986,0.0005969805407448986,1.0000000005969806e6
74,-1.0e6,0.0005695442016340438,0.0005695442016340438,1.0000000005695442e6
75,-1.0e6,0.0005435418386912776,0.0005435418386912776,1.0000000005435419e6
76,-1.0e6,0.0005188885033806775,0.0005188885033806775,1.0000000005188885e6
77,-1.0e6,0.0004955049226645499,0.0004955049226645499,1.0000000004955049e6
78,-1.0e6,0.0004733170739835492,0.0004733170739835492,1.0000000004733171e6
79,-1.0e6,0.00045225579566860054,0.00045225579566860054,1.0000000004522558e6
80,-1.0e6,0.00043225642951976996,0.00043225642951976996,1.0000000004322564e6
81,-1.0e6,0.0004132584926174195,0.0004132584926174195,1.0000000004132584e6
